Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.25178,0.666667,0.333333
1,1.1134,0.678434,0.322359
2,0.992942,0.689745,0.313022
3,0.833082,0.706252,0.301078
4,0.659095,0.726719,0.288393
5,0.493468,0.750119,0.276018
6,0.348787,0.778686,0.26295
7,0.233678,0.819316,0.24022
8,0.157221,0.838,0.22055
9,0.0986233,0.860555,0.209583
10,0.0593327,0.883832,0.200885
11,0.0331914,0.898091,0.193573
12,0.0177965,0.903346,0.186095
13,0.00978415,0.911134,0.181126
14,0.00696988,0.913693,0.178276
15,0.0051464,0.91743,0.175801
16,0.00401875,0.918138,0.174243
17,0.00328863,0.920098,0.173008
18,0.00273594,0.920949,0.171911
19,0.00230657,0.922461,0.170785
20,0.0020122,0.923205,0.169982
21,0.00199792,0.923196,0.169982
