Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,0.61939,0.25,0.75
1,0.591549,0.415954,0.725497
2,0.506215,0.401773,0.724728
3,0.559087,0.405976,0.719074
4,0.487343,0.406341,0.718355
5,0.499465,0.407886,0.715743
6,0.422338,0.408381,0.715583
7,0.372179,0.408475,0.715127
8,0.431862,0.409202,0.713948
9,0.357886,0.409561,0.713843
10,0.323428,0.409622,0.713609
11,0.402232,0.410007,0.712881
12,0.354707,0.41029,0.712811
13,0.289855,0.410306,0.712695
14,0.364895,0.410568,0.712092
15,0.292416,0.410899,0.711745
16,0.49768,0.411559,0.710492
17,0.394842,0.412001,0.710392
18,0.300457,0.412024,0.710239
19,0.314362,0.412099,0.709923
20,0.362666,0.41242,0.709255
21,0.26503,0.412739,0.709135
22,0.403248,0.412986,0.708397
23,0.269759,0.41334,0.708213
24,0.518625,0.413926,0.706851
25,0.425097,0.41451,0.706796
26,0.344699,0.414529,0.706681
27,0.285238,0.414555,0.706544
28,0.300527,0.414601,0.706294
29,0.307876,0.414796,0.705927
30,0.231349,0.415047,0.705847
31,0.400943,0.415205,0.705205
32,0.26103,0.415606,0.705092
33,0.48706,0.415992,0.704054
34,0.308239,0.41654,0.70385
35,0.51399,0.417095,0.702549
36,0.434713,0.41779,0.702499
37,0.343317,0.417806,0.702398
38,0.276338,0.417835,0.702293
39,0.276209,0.417863,0.702141
40,0.288935,0.417971,0.701895
41,0.218046,0.418195,0.701838
42,0.285527,0.418208,0.701556
43,0.220111,0.418478,0.701432
44,0.417132,0.418704,0.700588
45,0.357684,0.419334,0.700558
46,0.290375,0.41935,0.700498
47,0.232555,0.419374,0.700423
48,0.240196,0.419371,0.700296
49,0.264764,0.419511,0.699994
50,0.211331,0.419805,0.699942
51,0.245317,0.419814,0.699728
52,0.244043,0.420032,0.699468
53,0.361346,0.42031,0.698847
54,0.273264,0.420806,0.698769
55,0.226316,0.420842,0.698687
56,0.333384,0.420893,0.698262
57,0.262259,0.421306,0.698192
58,0.229001,0.42135,0.698141
59,0.207628,0.42137,0.698073
60,0.256351,0.421387,0.697879
61,0.239528,0.421611,0.697704
62,0.381968,0.421834,0.697067
63,0.301476,0.42237,0.697012
64,0.24434,0.422404,0.69694
65,0.253936,0.422406,0.696811
66,0.306383,0.422573,0.69642
67,0.243444,0.422961,0.696366
68,0.230661,0.42298,0.696265
69,0.31723,0.423091,0.69583
70,0.248972,0.42352,0.695781
71,0.214475,0.423554,0.695726
72,0.231375,0.423562,0.695606
73,0.271704,0.423713,0.6953
74,0.214189,0.42404,0.695248
75,0.271885,0.424062,0.694982
76,0.23501,0.424357,0.694837
77,0.425185,0.424589,0.694076
78,0.346003,0.425262,0.694039
79,0.274298,0.425285,0.693984
80,0.235062,0.425304,0.693918
81,0.268187,0.425329,0.693716
82,0.284752,0.425614,0.693382
83,0.291907,0.425973,0.693061
84,0.357287,0.426364,0.692471
85,0.261472,0.426895,0.692401
86,0.293051,0.426926,0.692146
87,0.303962,0.427264,0.691746
88,0.289268,0.427656,0.69151
89,0.378027,0.427988,0.690855
90,0.283281,0.4286,0.690795
91,0.256726,0.428622,0.690707
92,0.294895,0.428687,0.690427
93,0.259379,0.429049,0.690404
94,0.217626,0.429062,0.690368
95,0.21516,0.429083,0.690308
96,0.251056,0.42912,0.69011
97,0.22222,0.429392,0.690093
98,0.191513,0.429402,0.690068
99,0.211092,0.429407,0.689977
100,0.228341,0.429517,0.689795
101,0.192598,0.429755,0.689761
102,0.29644,0.429784,0.689389
103,0.217059,0.430224,0.689329
104,0.410728,0.430349,0.688632
105,0.314986,0.431081,0.688592
106,0.267422,0.431111,0.688564
107,0.225277,0.431128,0.688523
108,0.218196,0.431136,0.68846
109,0.242047,0.43119,0.688288
110,0.204478,0.431456,0.688262
111,0.188599,0.431476,0.688236
112,0.223903,0.43148,0.688077
113,0.226911,0.431705,0.687918
114,0.30198,0.431941,0.687501
115,0.233593,0.432416,0.687465
116,0.225891,0.432436,0.687405
117,0.265586,0.432506,0.687139
118,0.237689,0.432857,0.687122
119,0.20629,0.432869,0.687094
120,0.207311,0.432888,0.68705
121,0.234625,0.432923,0.686876
122,0.215526,0.433172,0.686864
123,0.193741,0.43318,0.686842
124,0.20165,0.433194,0.686802
125,0.219226,0.43323,0.686656
126,0.196115,0.433441,0.686635
127,0.18312,0.433458,0.686618
128,0.210625,0.433459,0.686503
129,0.215326,0.433627,0.686381
