Tolerance,Required Steps
0.9,1
0.9,1
0.855,2
0.81225,3
0.771637,4
0.733056,7
0.696403,11
0.806802,7
0.766462,15
0.891015,6
0.846465,16
0.942424,7
0.895303,13
0.943625,8
0.896443,16
0.948222,8
0.900811,18
0.955916,9
0.90812,11
0.924825,20
0.958654,18
0.910721,38
0.95771,29
0.909825,65
0.959768,46
0.967919,43
0.997245,4
