Iteration,rel. Discrepancy,Norm
0,1,0
1,0.983106,0.00292266
2,0.975973,0.00441619
3,0.97192,0.00557417
4,0.970124,0.0062942
5,0.968296,0.00754949
6,0.967749,0.0080795
7,0.966949,0.00909881
8,0.965993,0.0107112
9,0.963925,0.0151443
10,0.962984,0.0174447
11,0.961666,0.0208903
12,0.958844,0.0290056
13,0.957877,0.0319178
14,0.956897,0.0349243
15,0.950872,0.0544132
16,0.945042,0.0739583
17,0.941451,0.0861761
18,0.939112,0.0941834
19,0.934826,0.108963
20,0.929864,0.12619
21,0.924842,0.143754
