Tolerance,Required Steps
0.9,1
0.9,1
0.855,1
0.81225,2
0.771637,1
0.733056,1
0.696403,2
0.661583,2
0.628504,2
0.597078,3
0.567224,4
0.538863,6
0.51192,10
0.72359,8
0.988477,2
0.999,1
