Tolerance,Required Steps
0.9,1
0.9,1
0.854145,1
0.810626,1
0.769325,1
0.730128,1
0.692928,2
0.657623,3
0.624117,4
0.592318,7
0.56214,11
0.72064,14
0.779723,18
0.827844,21
0.851586,25
0.874457,27
0.882872,29
0.890059,35
0.907997,40
0.918578,43
0.970361,18
