Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.24251,0.666667,0.333333
1,1.11156,0.67949,0.321324
2,0.995383,0.691841,0.311035
3,0.839758,0.709866,0.297821
4,0.668764,0.732157,0.283771
5,0.504912,0.757183,0.270267
6,0.361968,0.785295,0.257143
7,0.243888,0.826751,0.236597
8,0.160657,0.851734,0.211725
9,0.101161,0.871496,0.201235
10,0.0590613,0.893238,0.193102
11,0.0350434,0.909972,0.186278
12,0.0212924,0.919226,0.176255
13,0.0123037,0.925002,0.170545
14,0.00898866,0.928605,0.167936
15,0.00680743,0.931814,0.165228
16,0.00545549,0.933397,0.163254
17,0.00454529,0.935715,0.161289
18,0.00380004,0.936359,0.159999
19,0.00340651,0.938525,0.158354
20,0.00293313,0.938579,0.157686
21,0.0027603,0.940952,0.155873
22,0.00239907,0.940748,0.155795
23,0.00217168,0.942845,0.153437
24,0.00207309,0.942764,0.153433
25,0.00189256,0.942803,0.153395
26,0.00182836,0.942914,0.153328
27,0.00175269,0.943455,0.152849
28,0.00164174,0.943905,0.152096
29,0.00157209,0.944229,0.151872
30,0.00144948,0.945291,0.150634
31,0.00134985,0.945402,0.150559
32,0.00120915,0.946997,0.149101
33,0.00112794,0.946944,0.14909
34,0.00105549,0.947969,0.148011
35,0.00102933,0.947948,0.14801
36,0.000958645,0.94799,0.14792
37,0.000921308,0.94828,0.147626
38,0.000895263,0.949539,0.146455
39,0.000837065,0.9495,0.146452
40,0.000755165,0.949747,0.146129
41,0.000746006,0.949746,0.146127
42,0.000720022,0.950364,0.145484
43,0.000715352,0.950359,0.145484
44,0.00067572,0.950407,0.145412
45,0.000657877,0.950675,0.145114
46,0.000632763,0.951617,0.144174
47,0.000600917,0.951598,0.144171
48,0.000565197,0.951897,0.143732
49,0.000557107,0.951896,0.143731
50,0.00054603,0.952457,0.143109
51,0.000514565,0.952619,0.142805
52,0.000501013,0.954034,0.141257
53,0.000464834,0.954008,0.141255
54,0.000452846,0.954301,0.140611
55,0.00044682,0.954307,0.14061
56,0.000429044,0.95471,0.139968
57,0.000422486,0.955016,0.139471
58,0.000413886,0.956631,0.13749
59,0.000384948,0.956613,0.137481
60,0.000383392,0.95714,0.136766
61,0.000379799,0.957139,0.136766
62,0.000363544,0.957207,0.136566
63,0.000361378,0.957568,0.136208
64,0.000381601,0.959774,0.134902
65,0.000362057,0.959775,0.134899
66,0.00033756,0.959884,0.134742
67,0.000334028,0.960585,0.13452
68,0.000354396,0.963257,0.13547
69,0.000328755,0.963238,0.13547
70,0.000335638,0.963551,0.136234
71,0.000334957,0.963551,0.136234
72,0.000318027,0.963556,0.136234
73,0.000311663,0.963551,0.136232
74,0.00030681,0.963545,0.136232
75,0.000304244,0.963538,0.136232
76,0.000303308,0.963525,0.136234
77,0.000302658,0.963509,0.136242
78,0.000302046,0.963507,0.13626
79,0.000301431,0.963543,0.136313
80,0.000300563,0.963621,0.136442
81,0.000299567,0.963711,0.136559
82,0.000299611,0.96392,0.136872
83,0.000297994,0.963928,0.136902
84,0.000314185,0.965441,0.140078
85,0.000308655,0.965435,0.140078
86,0.000293564,0.965505,0.14028
87,0.000292382,0.965847,0.141231
88,0.000328356,0.968035,0.147158
89,0.000310331,0.968026,0.14716
90,0.000308164,0.968219,0.148241
91,0.000302746,0.968941,0.150337
92,0.000296398,0.972285,0.161823
93,0.000301037,0.974566,0.170437
94,0.000283734,0.974553,0.170443
95,0.000301385,0.975923,0.176076
96,0.000300711,0.975924,0.176076
97,0.000285989,0.97593,0.176075
98,0.000282148,0.975933,0.176076
99,0.000279161,0.975934,0.176078
100,0.000277484,0.975933,0.176081
101,0.000276727,0.975932,0.176088
102,0.000276004,0.975932,0.1761
103,0.000275819,0.975938,0.176142
104,0.00027545,0.97596,0.176243
105,0.000276155,0.976054,0.176667
106,0.000274863,0.976052,0.176673
107,0.000274947,0.976161,0.17714
108,0.000274881,0.976299,0.177699
109,0.00027929,0.977793,0.183586
110,0.000277539,0.977791,0.183586
111,0.000276143,0.978012,0.184629
112,0.000274622,0.978403,0.186137
113,0.000302343,0.98256,0.20226
114,0.000287624,0.982551,0.20226
115,0.000296349,0.983176,0.205237
116,0.000295937,0.983176,0.205237
117,0.000281461,0.983181,0.205236
118,0.000278011,0.983183,0.205237
119,0.000275081,0.98318,0.205238
120,0.000272893,0.983177,0.205239
121,0.000272223,0.983172,0.205242
122,0.000271807,0.983171,0.205249
123,0.000271859,0.983173,0.205271
124,0.000271472,0.98319,0.205319
125,0.000271848,0.983255,0.205516
126,0.000271506,0.983354,0.205896
127,0.00027568,0.98394,0.208116
128,0.000274796,0.983939,0.208116
129,0.00027487,0.984038,0.208646
130,0.000273897,0.984236,0.209386
131,0.000279841,0.987143,0.220892
132,0.000283519,0.98944,0.229595
133,0.000274229,0.989433,0.229598
134,0.000295383,0.990902,0.235257
135,0.000294882,0.990902,0.235257
136,0.000280847,0.990902,0.235257
137,0.000278106,0.990902,0.235257
138,0.000274228,0.990898,0.235259
139,0.000272442,0.990895,0.235261
140,0.000271512,0.990892,0.235267
141,0.000270554,0.990893,0.235279
142,0.00027006,0.9909,0.235309
143,0.000269825,0.990925,0.235381
144,0.00026995,0.990993,0.23559
145,0.000270048,0.991153,0.236154
146,0.000270394,0.99146,0.237333
147,0.000269494,0.991458,0.237334
148,0.000269575,0.991672,0.23815
149,0.000270348,0.99199,0.239373
150,0.000269471,0.991989,0.239374
151,0.000270275,0.992205,0.240178
152,0.000269653,0.992205,0.240178
153,0.000271053,0.992467,0.241175
154,0.00027068,0.992467,0.241175
155,0.000270623,0.992665,0.241921
156,0.000271179,0.992892,0.242777
157,0.000290095,0.995611,0.252743
158,0.000276974,0.995601,0.252744
159,0.000279519,0.9964,0.255625
160,0.000279066,0.9964,0.255625
161,0.000284196,0.997332,0.258871
162,0.000284842,0.998116,0.261767
163,0.000344372,1.00324,0.279062
164,0.000330407,1.00323,0.279061
165,0.000302456,1.00322,0.279063
166,0.000290771,1.00321,0.279067
167,0.00028227,1.00321,0.279075
168,0.000277732,1.00321,0.279088
169,0.000274932,1.0032,0.279114
170,0.000273204,1.00321,0.279162
171,0.00027241,1.00325,0.279274
172,0.000271931,1.00334,0.2795
173,0.000272566,1.00352,0.280059
174,0.000270966,1.00352,0.28006
175,0.000271396,1.00365,0.280525
176,0.000271397,1.00379,0.281046
177,0.000273406,1.0042,0.282495
178,0.000272282,1.0042,0.282495
179,0.000272192,1.00442,0.283258
180,0.000272372,1.00468,0.284167
181,0.00029839,1.00653,0.290525
182,0.000284245,1.00652,0.290525
183,0.000279924,1.00756,0.293852
184,0.000279541,1.00756,0.293852
185,0.000294752,1.0086,0.297344
186,0.000284197,1.00945,0.300063
187,0.000381092,1.01404,0.314612
188,0.000366343,1.01404,0.314612
