Tolerance,Required Steps
0.9,1
0.9,1
0.855,1
0.81225,2
0.771637,3
0.733056,4
0.696403,6
0.661583,8
0.746187,9
0.774388,12
0.830791,15
0.864633,10
0.821401,23
0.922348,12
0.876231,25
0.940591,10
0.893561,25
0.957425,7
0.909553,19
0.966678,10
0.918344,17
0.951967,16
0.904369,33
0.953633,18
0.905952,34
0.95021,27
0.902699,59
0.955472,22
0.907699,68
0.970138,26
0.921631,73
0.972088,30
0.923483,89
0.974208,36
0.925497,114
0.976473,42
0.985659,27
0.998557,3
