Iteration,rel. Discrepancy,Norm
0,1,0
1,0.880215,0.146078
2,0.819202,0.256325
3,0.775907,0.369372
4,0.703726,0.60384
5,0.64549,0.807744
6,0.600861,0.968008
7,0.567421,1.09119
