Tolerance,Required Steps
0.9,1
0.9,1
0.855,2
0.81225,3
0.771637,5
0.733056,8
0.696403,13
0.813171,8
0.772512,9
0.797789,8
0.757899,17
0.88607,5
0.841767,13
0.799678,18
0.855323,17
0.812557,32
0.900421,21
0.8554,43
0.929381,22
