Iteration,rel. Discrepancy,Norm
0,1,0
1,0.982741,0.023139
2,0.902816,0.14393
3,0.841766,0.254438
4,0.816074,0.316394
5,0.813242,0.324346
6,0.749308,0.566555
7,0.646039,1.01966
8,0.633566,1.07379
