Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.3708,0,1
1,0.749841,0.700068,0.842298
2,0.728736,0.708018,0.842016
3,0.713786,0.702447,0.831808
4,0.70189,0.705518,0.829755
5,0.691901,0.710361,0.829851
6,0.683243,0.709337,0.825392
7,0.675574,0.708524,0.821456
8,0.668678,0.705616,0.815984
9,0.662401,0.704632,0.812399
10,0.656635,0.706135,0.811177
11,0.651316,0.711087,0.813477
12,0.646362,0.727658,0.825996
13,0.641717,0.737252,0.83254
14,0.637348,0.750791,0.842711
15,0.633237,0.754382,0.844179
16,0.629332,0.762248,0.849546
17,0.625625,0.785363,0.868793
18,0.622103,0.790992,0.872408
19,0.61874,0.801152,0.880219
20,0.615487,0.801977,0.879574
21,0.612357,0.811807,0.887207
22,0.609378,0.815673,0.889498
23,0.606458,0.810191,0.883211
24,0.60363,0.811766,0.883436
25,0.600939,0.815696,0.885911
26,0.598296,0.815951,0.884992
27,0.595746,0.817225,0.885045
28,0.593285,0.812149,0.87926
29,0.590904,0.811786,0.877853
30,0.588644,0.812967,0.877944
31,0.5864,0.814795,0.878617
32,0.584216,0.81646,0.879162
33,0.582093,0.819997,0.881474
34,0.580035,0.822328,0.88269
35,0.578027,0.825949,0.885134
36,0.57607,0.829569,0.887606
37,0.574159,0.833474,0.89037
38,0.57229,0.835185,0.891103
39,0.570463,0.837319,0.892252
40,0.568681,0.841908,0.895729
41,0.566936,0.844572,0.897419
42,0.565224,0.845361,0.897361
43,0.563545,0.8462,0.897366
44,0.561898,0.84606,0.896461
45,0.560281,0.846558,0.896171
46,0.558695,0.846711,0.895568
47,0.557135,0.846269,0.894413
48,0.555604,0.846785,0.894176
49,0.554099,0.847959,0.894574
50,0.552618,0.847312,0.893258
51,0.551162,0.847124,0.892386
52,0.549732,0.8472,0.891775
53,0.548324,0.84658,0.890512
54,0.546936,0.846837,0.890091
55,0.54557,0.847129,0.889714
56,0.544226,0.847644,0.889558
57,0.542903,0.848515,0.889752
58,0.541598,0.849157,0.889737
59,0.540312,0.849452,0.889398
60,0.539043,0.849634,0.88896
61,0.537791,0.849242,0.887981
62,0.536519,0.849566,0.88766
63,0.535287,0.850519,0.88797
64,0.534087,0.852743,0.889521
65,0.532904,0.854531,0.890663
66,0.531737,0.855149,0.890693
67,0.530584,0.855116,0.890105
68,0.529445,0.855436,0.889864
69,0.528319,0.856191,0.890048
70,0.527207,0.856938,0.890232
71,0.526107,0.857503,0.890249
72,0.525002,0.86142,0.89352
73,0.523908,0.864039,0.895551
74,0.522817,0.869153,0.900007
75,0.52172,0.87674,0.906887
76,0.520621,0.882543,0.912071
77,0.519558,0.885528,0.914517
78,0.518522,0.887341,0.915816
79,0.517482,0.889332,0.917308
80,0.516434,0.891575,0.919002
81,0.515426,0.893115,0.920037
82,0.514435,0.895458,0.921876
83,0.513442,0.896339,0.922314
84,0.512467,0.899872,0.925337
85,0.511508,0.9033,0.928264
86,0.510564,0.905187,0.929691
87,0.509625,0.906324,0.930392
88,0.50869,0.906982,0.930637
89,0.507768,0.909764,0.932955
90,0.506857,0.914729,0.937413
91,0.505958,0.918638,0.940849
92,0.50507,0.92045,0.942237
93,0.504187,0.923567,0.94494
94,0.503297,0.926772,0.947777
95,0.502412,0.928882,0.949532
96,0.501508,0.930355,0.950594
97,0.500656,0.931898,0.951769
98,0.499816,0.933031,0.952542
99,0.498982,0.933631,0.952799
100,0.498161,0.935241,0.954046
101,0.497343,0.936226,0.954681
102,0.496534,0.938813,0.956902
103,0.495724,0.940495,0.958236
104,0.494929,0.942733,0.9601
105,0.494137,0.943418,0.96046
106,0.493359,0.944956,0.961636
107,0.492584,0.946419,0.962757
108,0.49182,0.947309,0.963308
109,0.491061,0.94837,0.964025
