Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.20646,0.666667,0.333333
1,0.754706,0.674053,0.329116
2,0.656942,0.677418,0.327404
3,0.584035,0.679037,0.326724
4,0.510041,0.680755,0.326524
5,0.409109,0.682111,0.326722
6,0.358097,0.68292,0.32771
7,0.292499,0.683751,0.328345
8,0.273489,0.684434,0.329294
9,0.250454,0.685169,0.329735
10,0.255745,0.685702,0.330607
11,0.223188,0.686767,0.330683
12,0.236716,0.686894,0.331447
13,0.211873,0.688259,0.331408
14,0.219429,0.68822,0.331818
15,0.207319,0.689296,0.331798
16,0.202485,0.689279,0.331922
17,0.221589,0.689419,0.332421
18,0.204118,0.690921,0.332406
19,0.235798,0.690626,0.332869
20,0.215749,0.692312,0.332847
21,0.217998,0.692217,0.33294
22,0.242428,0.692333,0.333318
23,0.218797,0.69396,0.333293
24,0.25173,0.693471,0.333707
25,0.236095,0.695235,0.333694
26,0.217625,0.695226,0.333674
27,0.239358,0.69488,0.333932
28,0.266479,0.695507,0.334224
29,0.235843,0.697126,0.334213
30,0.284197,0.696511,0.334679
31,0.266308,0.698735,0.334663
32,0.246095,0.698734,0.33464
33,0.226878,0.698598,0.334711
34,0.288436,0.698085,0.335173
35,0.266476,0.700458,0.335152
36,0.241211,0.700438,0.335126
37,0.249926,0.700159,0.335331
38,0.239888,0.701063,0.335323
39,0.223746,0.70105,0.335308
40,0.232784,0.700819,0.335478
41,0.274757,0.700876,0.33581
42,0.248498,0.702695,0.33579
43,0.261458,0.702415,0.335987
44,0.249435,0.703238,0.335982
45,0.229111,0.703219,0.335971
46,0.235349,0.703028,0.336123
47,0.273608,0.702924,0.336516
48,0.247724,0.704653,0.336504
49,0.26001,0.704443,0.336698
50,0.241089,0.705007,0.336693
51,0.225952,0.704987,0.336686
52,0.254003,0.704765,0.336904
53,0.275205,0.705028,0.337196
54,0.24491,0.705998,0.337208
55,0.320511,0.705457,0.337756
56,0.300953,0.707625,0.33775
57,0.277199,0.707605,0.337739
58,0.256639,0.707562,0.337751
59,0.29378,0.707277,0.338151
60,0.277716,0.708483,0.338146
61,0.258526,0.70846,0.338138
62,0.246809,0.708385,0.338191
63,0.316928,0.708115,0.338682
64,0.293132,0.709809,0.338677
65,0.271584,0.709795,0.338671
66,0.257475,0.709716,0.338727
67,0.329901,0.709502,0.339225
68,0.302767,0.711053,0.339221
69,0.277767,0.711039,0.339215
70,0.27055,0.710968,0.339276
71,0.262278,0.71105,0.339311
