Iteration,rel. Discrepancy,Norm
0,1,0
1,0.99887,0.294522
2,0.998076,0.315449
3,0.997648,0.381977
4,0.99724,0.422885
5,0.996919,0.47871
6,0.996573,0.526202
7,0.996251,0.577098
8,0.995925,0.627721
9,0.995601,0.67712
10,0.995284,0.728938
11,0.994958,0.778264
12,0.994645,0.830253
13,0.994321,0.879918
14,0.994011,0.931723
15,0.993687,0.981777
16,0.993379,1.03327
17,0.993058,1.08365
18,0.992751,1.13489
19,0.992431,1.18553
20,0.992124,1.23659
