Iteration,rel. Discrepancy,Norm
0,1,0
1,0.998406,0.00178603
2,0.995938,0.0050634
3,0.990482,0.0146338
4,0.988404,0.0187778
5,0.984329,0.0277543
6,0.981204,0.0351457
7,0.977089,0.0456651
8,0.975095,0.0511094
9,0.97226,0.0591996
10,0.969325,0.068207
11,0.966702,0.0767037
12,0.963398,0.0882668
13,0.962287,0.0922759
14,0.961585,0.0948547
15,0.960382,0.0993908
16,0.959556,0.102633
17,0.958562,0.106594
18,0.957277,0.112027
19,0.955785,0.118723
