Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.37077,0,1
1,2.4264,0.623182,0.975257
2,0.738223,0.692045,0.863434
3,0.597811,0.697354,0.856376
4,0.532644,0.700863,0.853741
5,0.496267,0.702629,0.856872
6,0.475265,0.704271,0.87325
7,0.456044,0.707314,0.886172
8,0.441711,0.710088,0.895355
9,0.432293,0.712704,0.900762
10,0.421283,0.714717,0.904248
11,0.415547,0.716511,0.907587
12,0.406489,0.718195,0.909484
13,0.401644,0.719704,0.911157
14,0.397309,0.721031,0.912665
15,0.39075,0.722311,0.91373
16,0.386079,0.723279,0.915331
17,0.382452,0.724316,0.9155
18,0.378533,0.725068,0.91665
19,0.374739,0.725926,0.917493
20,0.371519,0.726909,0.918272
21,0.368363,0.727704,0.918702
22,0.365441,0.728429,0.918927
23,0.36293,0.729107,0.919383
24,0.360036,0.729855,0.91937
25,0.357036,0.730534,0.919755
26,0.354584,0.731101,0.920219
27,0.35232,0.731609,0.920292
28,0.350131,0.732106,0.920839
29,0.347698,0.732618,0.920904
30,0.345595,0.732854,0.921205
31,0.343478,0.733085,0.921253
32,0.341111,0.733384,0.92176
33,0.339102,0.733676,0.921909
34,0.337267,0.733875,0.922244
35,0.335473,0.733928,0.922599
36,0.333747,0.734156,0.923041
37,0.332068,0.734388,0.923636
38,0.33048,0.734636,0.924041
39,0.32879,0.734712,0.9245
40,0.327052,0.734758,0.924892
41,0.325405,0.734781,0.925485
42,0.323858,0.734884,0.925963
43,0.322485,0.734976,0.926291
44,0.320763,0.735102,0.926411
45,0.31913,0.735263,0.926712
46,0.317692,0.735434,0.926589
47,0.316252,0.735457,0.927119
48,0.31493,0.735426,0.92742
49,0.313664,0.735348,0.928092
50,0.312455,0.735363,0.928546
51,0.311148,0.735243,0.929345
52,0.30991,0.735256,0.929554
53,0.308777,0.735264,0.930263
54,0.30753,0.73529,0.930727
55,0.30643,0.735429,0.931004
56,0.305336,0.735593,0.931588
57,0.304329,0.73575,0.932066
58,0.303413,0.735926,0.932565
59,0.302365,0.736142,0.93269
60,0.301367,0.736253,0.932943
61,0.300417,0.736331,0.933112
62,0.299508,0.736328,0.933475
63,0.298347,0.736574,0.933553
64,0.29742,0.736673,0.934062
65,0.29654,0.736865,0.934498
66,0.295631,0.737023,0.934999
67,0.294655,0.737287,0.935287
68,0.29366,0.737563,0.935358
69,0.292737,0.737735,0.935662
70,0.291758,0.737827,0.9356
71,0.290961,0.737943,0.936183
72,0.290081,0.738069,0.936465
73,0.289345,0.738147,0.936498
74,0.288623,0.738263,0.93716
75,0.287942,0.73832,0.937629
76,0.287141,0.738448,0.937813
77,0.286345,0.738562,0.938103
78,0.285535,0.738698,0.938188
79,0.284763,0.738833,0.938222
80,0.283974,0.739013,0.938131
81,0.283301,0.739148,0.938484
82,0.28259,0.739307,0.938581
83,0.281952,0.739366,0.938858
84,0.281403,0.739381,0.939127
85,0.280813,0.739463,0.939205
86,0.280073,0.73959,0.939211
