Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,0.0811615,0.956757,0.136549
1,0.0730998,0.958809,0.133297
2,0.0658361,0.960744,0.130231
3,0.0563047,0.963428,0.126014
4,0.0457253,0.966483,0.121013
5,0.0352528,0.969287,0.115847
6,0.025798,0.971944,0.110891
7,0.0179033,0.978113,0.103777
8,0.0117754,0.983871,0.0955691
9,0.0073783,0.988448,0.0886738
10,0.00435787,0.989961,0.0818813
11,0.00245204,0.990989,0.0783431
12,0.00199851,0.99127,0.0772807
