Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.62832,0,1
1,1.27786,0.0281189,0.996798
2,1.08246,0.0702871,1.01035
3,0.906653,0.106956,1.00448
4,0.654022,0.187792,1.02201
5,0.585275,0.20379,1.02294
6,0.439286,0.271304,1.01152
7,0.317904,0.347424,1.02396
8,0.258059,0.388501,1.02547
9,0.213871,0.432952,1.02928
10,0.185786,0.457057,1.03286
11,0.162389,0.483803,1.03336
12,0.144049,0.497205,1.02552
13,0.132837,0.511456,1.02081
14,0.115652,0.531845,1.01564
15,0.105552,0.543629,1.01228
16,0.0976558,0.563026,1.00993
17,0.0877417,0.562446,1.00075
18,0.0841018,0.56903,0.997201
19,0.0771625,0.586878,0.993087
20,0.0734313,0.587108,0.988861
21,0.0692844,0.590603,0.981745
22,0.0662603,0.594318,0.976609
23,0.061555,0.601167,0.965716
24,0.0591532,0.602456,0.962587
25,0.0544516,0.61106,0.953004
26,0.0528009,0.615227,0.949627
27,0.0489868,0.621049,0.942186
28,0.0480251,0.622404,0.940002
29,0.0449769,0.628732,0.932641
30,0.0441231,0.629736,0.930654
31,0.0411874,0.638289,0.923116
32,0.0402891,0.640178,0.920495
33,0.0376039,0.648564,0.912289
34,0.03705,0.650376,0.91027
35,0.0348339,0.657576,0.902237
36,0.0344686,0.659434,0.901095
37,0.0325182,0.666169,0.894031
38,0.0323004,0.666822,0.893175
39,0.0305933,0.675235,0.886476
40,0.0303158,0.67528,0.885599
41,0.0286357,0.68254,0.879244
42,0.0283662,0.683677,0.878005
43,0.0271723,0.688078,0.872935
44,0.0269553,0.689415,0.871836
45,0.0255236,0.696116,0.866187
46,0.0250564,0.700121,0.863571
47,0.0237884,0.703482,0.858953
48,0.0235132,0.704925,0.857675
49,0.0221705,0.711083,0.851694
50,0.0219356,0.711816,0.850538
51,0.0206926,0.718042,0.84479
52,0.0204822,0.718929,0.843769
53,0.0193984,0.723882,0.838644
54,0.0192333,0.724756,0.837849
55,0.0181743,0.729805,0.832634
56,0.0180437,0.730161,0.831728
57,0.0170164,0.736375,0.826982
58,0.0169544,0.736227,0.826911
59,0.0160923,0.742771,0.822453
60,0.0160332,0.742797,0.822441
61,0.015551,0.743662,0.819917
62,0.0150787,0.746028,0.817287
63,0.0139657,0.753041,0.811656
64,0.0133092,0.756614,0.807984
65,0.0120944,0.765,0.801005
66,0.0115392,0.768076,0.797122
67,0.0105038,0.77596,0.789603
68,0.00991663,0.779624,0.784843
