Iteration,rel. Discrepancy,Norm
0,1,0
1,0.764279,0.114683
2,0.61866,0.190638
3,0.593577,0.209912
4,0.525115,0.317059
5,0.420607,0.544739
6,0.341875,0.72455
7,0.298328,0.836478
