Tolerance,Required Steps
0.9,1
0.9,1
0.854145,1
0.810626,2
0.769325,3
0.730128,4
0.692928,6
0.657623,10
0.793779,6
0.753336,10
0.85115,5
0.807784,14
0.79336,19
0.91381,3
0.996994,1
