Iteration,rel. Discrepancy,Norm
0,1,0
1,0.999533,0.00113829
2,0.996452,0.00648275
3,0.99332,0.0134257
4,0.991894,0.0171269
5,0.98984,0.021293
6,0.983387,0.0362124
7,0.976896,0.0515997
8,0.965375,0.0759905
9,0.957825,0.0915634
10,0.941855,0.121762
11,0.936922,0.131144
12,0.914684,0.170163
13,0.903659,0.190345
14,0.899954,0.19683
15,0.893959,0.208447
16,0.885922,0.224096
17,0.882199,0.230993
18,0.86267,0.268455
