Tolerance,Required Steps
0.9,1
0.9,2
0.854145,2
0.810626,2
0.769325,4
0.730128,4
0.692928,5
0.657623,5
0.624117,7
0.592318,8
0.642635,9
0.68166,10
0.712781,11
0.738153,11
0.737414,14
0.792889,11
0.752491,15
0.817675,9
0.776015,17
0.880538,3
0.835675,14
0.793097,17
0.82878,14
0.786553,19
0.841881,11
0.798987,20
0.888553,3
0.843282,18
0.800316,21
0.828014,16
0.785827,24
0.85636,3
0.812729,22
0.77132,25
0.797963,18
0.757307,29
0.848514,2
