Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.25019,0.666667,0.333333
1,1.13286,0.668824,0.331348
2,1.02255,0.671307,0.329378
3,0.882986,0.674765,0.327072
4,0.780305,0.677863,0.325303
5,0.756256,0.6793,0.324495
6,0.715996,0.681104,0.323656
7,0.667609,0.683053,0.32301
8,0.611148,0.684374,0.322699
9,0.539176,0.685746,0.322609
10,0.474358,0.687073,0.322752
11,0.424901,0.688475,0.323063
12,0.385312,0.689833,0.32367
13,0.335693,0.690668,0.323988
14,0.31946,0.691546,0.32493
15,0.284199,0.692191,0.325013
16,0.276423,0.692681,0.325786
17,0.257077,0.693265,0.325801
18,0.251941,0.693545,0.32635
19,0.249321,0.694131,0.327065
20,0.238269,0.694906,0.327402
21,0.23426,0.695402,0.327932
22,0.226979,0.696081,0.328274
23,0.22375,0.696558,0.328753
24,0.218407,0.697216,0.329066
25,0.216186,0.697667,0.329487
26,0.212999,0.69828,0.32984
27,0.210169,0.698834,0.330178
28,0.208443,0.69936,0.330552
29,0.20565,0.700022,0.330823
30,0.209291,0.700355,0.331391
31,0.203469,0.701546,0.331532
32,0.209069,0.701674,0.332053
33,0.20167,0.702977,0.33214
34,0.209329,0.702958,0.332621
35,0.198966,0.704388,0.332618
36,0.207399,0.704106,0.333042
37,0.201566,0.705458,0.333035
38,0.196526,0.705381,0.333119
39,0.197142,0.705515,0.333293
40,0.202263,0.705852,0.333558
41,0.19675,0.706793,0.333614
42,0.210589,0.706643,0.33395
43,0.202168,0.707981,0.333944
44,0.201734,0.707784,0.334114
45,0.214453,0.708059,0.334376
46,0.202657,0.709196,0.334401
47,0.22889,0.708842,0.334763
48,0.220582,0.710517,0.334759
49,0.208745,0.710498,0.334754
50,0.199848,0.710491,0.334754
51,0.193818,0.710485,0.334761
52,0.190479,0.710484,0.334789
53,0.191507,0.710457,0.334892
54,0.188443,0.710751,0.334891
55,0.195711,0.710561,0.335049
56,0.194678,0.711215,0.335049
57,0.190085,0.711198,0.335049
58,0.187252,0.711198,0.335051
59,0.18583,0.711191,0.335065
60,0.186183,0.711192,0.335106
61,0.184601,0.711331,0.335108
62,0.189751,0.711206,0.335213
63,0.188282,0.711658,0.335212
64,0.190063,0.711555,0.335279
65,0.192896,0.711726,0.335354
