Iteration,rel. Discrepancy,Norm
0,1,0
1,0.966965,0.00797952
2,0.949103,0.0129049
3,0.907807,0.0328364
4,0.851633,0.0709646
5,0.828987,0.0893919
6,0.814663,0.102446
