Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.20646,0.666667,0.333333
1,1.0936,0.667745,0.332345
2,0.986819,0.668966,0.33139
3,0.860798,0.670583,0.33033
4,0.775316,0.672036,0.329505
5,0.772824,0.672345,0.329319
6,0.749385,0.673221,0.328861
7,0.723783,0.673756,0.32862
8,0.680551,0.674327,0.328443
9,0.641376,0.675114,0.328251
10,0.576924,0.675828,0.328211
11,0.511518,0.676444,0.328385
12,0.448532,0.677085,0.328732
13,0.403325,0.677475,0.328967
14,0.368733,0.677873,0.329397
15,0.337679,0.678126,0.329642
16,0.322802,0.678399,0.330115
17,0.303126,0.678569,0.33026
18,0.294352,0.678757,0.33065
19,0.281469,0.678916,0.330826
20,0.274949,0.67907,0.331231
21,0.263961,0.679242,0.331422
22,0.256902,0.679364,0.33181
23,0.249129,0.679558,0.332093
24,0.24279,0.679708,0.332404
25,0.237897,0.679885,0.33275
26,0.23217,0.680111,0.332992
27,0.23008,0.680275,0.333281
28,0.225155,0.680491,0.333533
29,0.223562,0.680722,0.333727
30,0.218384,0.680913,0.333896
31,0.219692,0.681068,0.334074
32,0.213836,0.6813,0.334199
33,0.225593,0.681323,0.334493
34,0.213287,0.681876,0.334497
35,0.221403,0.68168,0.334793
36,0.215212,0.682253,0.334788
37,0.213006,0.68222,0.334844
38,0.219379,0.682222,0.335025
39,0.218766,0.682575,0.335101
40,0.217646,0.682722,0.335196
41,0.236587,0.682756,0.335384
42,0.224791,0.68337,0.335378
43,0.228027,0.683216,0.335505
44,0.245081,0.683404,0.335643
45,0.224316,0.683959,0.335633
46,0.25854,0.683667,0.335852
47,0.246761,0.684333,0.335877
48,0.304066,0.684224,0.336071
49,0.284212,0.685198,0.336066
50,0.258225,0.685204,0.336058
51,0.236605,0.685212,0.336047
52,0.221424,0.685223,0.336038
53,0.210532,0.685227,0.336035
54,0.203835,0.685229,0.336046
55,0.204731,0.685187,0.336114
56,0.244902,0.685047,0.336299
57,0.23366,0.685757,0.336294
58,0.217355,0.685753,0.336289
59,0.208993,0.685767,0.336295
60,0.228877,0.685598,0.336434
61,0.221643,0.686111,0.336431
62,0.210011,0.686108,0.336424
63,0.203013,0.686117,0.336423
64,0.202136,0.686089,0.336461
65,0.19969,0.686174,0.336479
66,0.224464,0.686014,0.33663
67,0.219091,0.686602,0.336628
68,0.209034,0.686603,0.336622
69,0.2018,0.686607,0.336617
70,0.196955,0.686609,0.336615
71,0.193946,0.68661,0.336621
72,0.19507,0.686575,0.336667
73,0.233222,0.686406,0.336842
74,0.224967,0.687167,0.33684
75,0.212463,0.687168,0.336834
76,0.203761,0.687173,0.336828
77,0.197704,0.687175,0.336826
78,0.193897,0.687174,0.336831
79,0.193119,0.68716,0.336862
80,0.224896,0.686978,0.337015
81,0.214723,0.687624,0.337012
82,0.212321,0.687533,0.337057
83,0.228996,0.687579,0.33714
84,0.213939,0.688027,0.337133
85,0.261659,0.687737,0.337279
86,0.234258,0.688512,0.33727
87,0.275793,0.688242,0.337391
88,0.241381,0.688922,0.337401
89,0.42483,0.688435,0.337615
90,0.405449,0.69013,0.337614
91,0.381558,0.690131,0.337611
92,0.355626,0.690133,0.337607
93,0.324955,0.690135,0.337601
94,0.298371,0.690139,0.337592
95,0.269594,0.690137,0.337583
96,0.247761,0.690137,0.337578
97,0.232629,0.690138,0.337582
