Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.62838,0,1
1,1.10729,0.000827311,1.00013
2,0.964973,0.00157676,1.00026
3,0.818628,0.00453915,1.00086
4,0.627589,0.00992381,1.00192
5,0.519408,0.0110277,1.00185
6,0.385711,0.0127943,1.00182
7,0.27755,0.0167735,1.00223
8,0.225591,0.0196056,1.00258
9,0.183989,0.0222339,1.00286
10,0.155097,0.0243913,1.00303
11,0.134418,0.0262934,1.00309
12,0.119143,0.0282636,1.00311
13,0.10938,0.0293985,1.00302
14,0.103353,0.030318,1.00296
15,0.0965999,0.0316295,1.00291
16,0.0919529,0.0326083,1.003
17,0.0877281,0.0335568,1.00309
18,0.0842727,0.0343954,1.00319
19,0.0810179,0.0352677,1.00331
20,0.0784444,0.0360339,1.00341
21,0.0745917,0.0373676,1.00362
22,0.0717367,0.0385189,1.0038
23,0.0674829,0.0405878,1.00414
24,0.0646763,0.042184,1.0044
25,0.0600419,0.0451596,1.00489
26,0.0575709,0.046887,1.00518
27,0.052564,0.0506796,1.00581
28,0.0507272,0.0521487,1.00606
29,0.0465803,0.0556743,1.00666
30,0.0451686,0.0569252,1.00688
31,0.0416793,0.0601937,1.00745
32,0.0405552,0.0612923,1.00764
33,0.0375531,0.0643501,1.00818
34,0.036633,0.065311,1.00835
35,0.0340109,0.068139,1.00884
36,0.0332447,0.0689602,1.009
37,0.0309298,0.0715705,1.00945
38,0.0303383,0.072246,1.00957
39,0.0283217,0.0745935,1.00998
40,0.0278189,0.075191,1.01008
41,0.0260065,0.0774005,1.01046
42,0.0255787,0.0779344,1.01055
43,0.0239433,0.080034,1.01092
44,0.02358,0.0805116,1.01101
45,0.0221007,0.0825241,1.01137
46,0.021794,0.0829507,1.01145
47,0.0204526,0.0848878,1.01181
48,0.0201942,0.0852692,1.01188
49,0.0189741,0.0871452,1.01223
50,0.0187574,0.087475,1.0123
51,0.0176448,0.0893115,1.01266
52,0.0174888,0.089562,1.01271
53,0.0165097,0.0913068,1.01306
54,0.0164051,0.0914935,1.0131
55,0.0155083,0.0932053,1.01347
56,0.0154247,0.093366,1.01351
57,0.0147223,0.0948491,1.01385
58,0.0146542,0.0949985,1.01388
59,0.014074,0.0963213,1.01421
60,0.013997,0.0965003,1.01426
61,0.013543,0.0976095,1.01455
62,0.0134436,0.0978581,1.01462
63,0.0130369,0.0989176,1.01493
64,0.0128902,0.0993133,1.01505
65,0.0125044,0.100404,1.01539
