Tolerance,Required Steps
0.9,1
0.9,1
0.854145,1
0.810626,1
0.769325,1
0.730128,1
0.692928,2
0.657623,3
0.624117,5
0.592318,7
0.56214,10
0.692804,14
0.779794,16
0.806512,18
0.827183,20
0.84362,23
0.863154,26
0.878065,29
0.889788,32
0.956171,19
