Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.45922,0.666667,0.333333
1,1.31209,0.677161,0.323603
2,1.17993,0.687793,0.314999
3,1.00223,0.704094,0.303683
4,0.802944,0.72597,0.291071
5,0.604898,0.753254,0.278015
6,0.421235,0.788958,0.263375
7,0.2827,0.828772,0.241787
8,0.184332,0.850262,0.222132
9,0.109864,0.879456,0.206881
10,0.0664343,0.90014,0.197393
11,0.0419591,0.913446,0.187383
12,0.0256814,0.923089,0.178521
13,0.01896,0.924929,0.174589
14,0.0157937,0.931614,0.169701
15,0.0126941,0.931029,0.16928
16,0.0113484,0.93494,0.164527
17,0.0104858,0.934896,0.164503
18,0.009145,0.934773,0.164396
19,0.00872244,0.934849,0.164182
20,0.00816155,0.936055,0.16294
21,0.00746492,0.937212,0.16122
22,0.00665474,0.939807,0.158489
23,0.00589716,0.939696,0.158416
24,0.0052799,0.941911,0.155861
25,0.00506755,0.941939,0.155856
26,0.00461763,0.941948,0.1558
27,0.00444421,0.942061,0.155674
28,0.00423027,0.942687,0.155034
29,0.00396109,0.943293,0.154326
30,0.00377417,0.943474,0.154109
31,0.00347989,0.945134,0.152648
32,0.00325214,0.945126,0.152636
33,0.00295985,0.945952,0.151814
34,0.00269447,0.946792,0.151071
35,0.0024553,0.948142,0.149921
36,0.00221117,0.948155,0.149885
37,0.00209709,0.949879,0.148441
38,0.00202548,0.949891,0.148441
39,0.00184943,0.949882,0.148438
40,0.00179055,0.949885,0.14843
41,0.00174368,0.949909,0.148396
42,0.00170491,0.949968,0.148318
43,0.00166094,0.950225,0.148025
44,0.00159654,0.950647,0.14756
45,0.00152018,0.950906,0.147273
46,0.00146132,0.951397,0.146735
47,0.00139648,0.951467,0.14665
48,0.00138631,0.953099,0.145175
49,0.00132399,0.953101,0.145174
50,0.00120312,0.9531,0.145154
51,0.00117782,0.95312,0.145114
52,0.00116874,0.953224,0.144919
53,0.00114588,0.953538,0.144498
54,0.00111859,0.95389,0.144025
55,0.0010817,0.953946,0.143929
56,0.0011111,0.955603,0.142329
57,0.00105291,0.955591,0.142326
58,0.00096749,0.955625,0.142221
59,0.000950155,0.955922,0.141853
60,0.00111967,0.957651,0.140427
61,0.00103999,0.957641,0.140426
62,0.000919657,0.957627,0.140423
63,0.000894895,0.957615,0.140421
64,0.000874837,0.95758,0.140415
65,0.000862642,0.957561,0.140395
66,0.000856767,0.957579,0.140347
67,0.000844578,0.957721,0.140229
68,0.000841642,0.957954,0.140038
69,0.00082893,0.95796,0.140026
70,0.000893632,0.959088,0.139492
71,0.000876815,0.959085,0.139492
72,0.000817524,0.959067,0.139493
73,0.00080814,0.959057,0.139495
74,0.000800775,0.959029,0.139492
75,0.000796223,0.959029,0.139484
76,0.000795031,0.959052,0.139459
77,0.000795288,0.95925,0.139388
78,0.000786112,0.959261,0.139375
79,0.00090803,0.960758,0.139361
80,0.000883029,0.960755,0.139362
81,0.000817165,0.960742,0.139363
82,0.000789684,0.960737,0.139365
83,0.000775586,0.960726,0.139367
84,0.000767338,0.960707,0.139369
85,0.00076196,0.96068,0.13937
86,0.000758386,0.960656,0.13937
87,0.000756984,0.960663,0.139373
88,0.000757367,0.960761,0.139389
89,0.000766952,0.96111,0.139468
90,0.000756229,0.961106,0.139469
91,0.000759815,0.961182,0.139507
92,0.000756282,0.961375,0.139577
93,0.000863082,0.962757,0.140522
94,0.000816789,0.962751,0.140523
95,0.000754538,0.962663,0.14055
96,0.000738061,0.962671,0.140581
97,0.00074057,0.962761,0.140744
98,0.000744335,0.963121,0.141166
99,0.000796012,0.963983,0.14258
100,0.00077209,0.963975,0.14258
101,0.000799791,0.964247,0.143237
102,0.00101415,0.96467,0.144304
103,0.000889273,0.964642,0.144303
104,0.00076917,0.964627,0.144384
105,0.00076586,0.964664,0.144506
106,0.00153131,0.965091,0.145663
107,0.00138159,0.96507,0.145663
108,0.001192,0.965043,0.145662
109,0.000969348,0.965024,0.145663
110,0.000833521,0.964986,0.145664
111,0.000783035,0.96501,0.14567
112,0.000762292,0.965017,0.145679
113,0.000753064,0.965015,0.145689
114,0.000749651,0.965016,0.14571
115,0.000763029,0.965039,0.145788
116,0.000829059,0.965112,0.145969
117,0.000787324,0.965097,0.145969
118,0.000765989,0.965119,0.146051
119,0.000831437,0.96519,0.146233
120,0.00228189,0.965681,0.147518
121,0.00212967,0.965664,0.147519
122,0.00190058,0.965637,0.14752
123,0.00162645,0.965611,0.147522
124,0.00133158,0.965591,0.147526
125,0.00102498,0.965543,0.147534
126,0.000890815,0.965543,0.147544
127,0.000811807,0.965577,0.147558
128,0.000777198,0.965576,0.147577
129,0.000762324,0.965579,0.147593
130,0.000758857,0.965583,0.14762
131,0.000782386,0.965605,0.147708
132,0.000942241,0.965693,0.147969
133,0.000892938,0.965682,0.14797
134,0.000803671,0.965666,0.147973
135,0.000774869,0.965656,0.147977
136,0.00076352,0.965664,0.147983
137,0.000760015,0.96567,0.147992
138,0.000758797,0.965672,0.148006
139,0.000761973,0.965683,0.148044
140,0.000854674,0.965752,0.148226
141,0.000802246,0.965735,0.148228
142,0.000772455,0.965747,0.148272
143,0.000890303,0.965828,0.148487
144,0.00102928,0.965913,0.148791
145,0.000943813,0.965897,0.148792
146,0.000819715,0.965876,0.148798
147,0.000781993,0.965877,0.148806
148,0.000772824,0.965888,0.148815
149,0.000769407,0.965892,0.14883
150,0.000768876,0.965898,0.148852
151,0.000794876,0.965936,0.148947
152,0.000856917,0.965985,0.149115
153,0.000825384,0.965976,0.149116
154,0.000817554,0.966014,0.149219
155,0.000867566,0.966061,0.149388
156,0.00233133,0.966477,0.150544
157,0.00218636,0.966463,0.150545
158,0.00196657,0.966439,0.150549
159,0.00170178,0.966416,0.150555
160,0.00141483,0.9664,0.150565
161,0.00110025,0.966359,0.150584
