Iteration,rel. Discrepancy,Norm
0,1,0
1,0.960955,0.0210342
2,0.914825,0.0512097
3,0.897515,0.0678613
4,0.89053,0.0768728
5,0.881447,0.0915482
6,0.861061,0.137396
7,0.76506,0.410596
8,0.737257,0.488554
