Iteration,rel. Discrepancy,Norm
0,1,0
1,0.934268,0.0336007
2,0.894091,0.0588991
3,0.868655,0.0820093
4,0.849776,0.107966
5,0.828099,0.149462
6,0.79859,0.219461
7,0.755503,0.33745
8,0.742244,0.375668
9,0.692004,0.525971
10,0.668257,0.598828
11,0.614901,0.767
