Tolerance,Required Steps
0.9,1
0.9,1
0.855,2
0.81225,3
0.771637,2
0.733056,5
0.696403,7
0.661583,12
0.80259,19
0.87532,6
0.831554,15
0.932622,6
0.88599,14
0.951139,7
0.903582,15
0.955005,6
0.907255,16
0.96522,8
0.916959,11
0.939607,11
0.939607,13
0.948898,15
0.955712,25
0.973427,13
0.924756,38
0.974259,9
0.934372,47
0.990819,12
