Tolerance,Required Steps
0.9,1
0.9,1
0.80919,1
0.727543,2
0.654134,2
0.588132,3
0.528789,3
0.475434,6
0.427463,9
0.61769,14
0.753475,12
0.67745,19
0.795488,24
0.837256,24
0.836419,3
0.752024,27
0.676145,30
0.707822,37
0.762336,3
0.685416,40
0.616258,43
0.642387,53
0.709152,46
0.747819,78
0.850426,4
0.777503,17
0.996347,3
