Tolerance,Required Steps
0.9,1
0.9,1
0.855,1
0.81225,3
0.771637,3
0.733056,5
0.696403,11
0.661583,23
0.838148,15
0.796241,31
0.901407,19
0.856337,31
0.911948,19
0.866351,46
0.944797,22
0.897557,39
0.942212,45
0.949917,37
0.902421,95
0.961996,33
0.913896,106
0.973194,31
0.924534,122
0.980824,26
0.931783,98
0.981902,29
0.995418,5
0.999,3
