Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.20646,0.666667,0.333333
1,0.754706,0.674053,0.329116
2,0.656942,0.677418,0.327404
3,0.642373,0.677534,0.327354
4,0.618335,0.678046,0.327068
5,0.587341,0.678222,0.327025
6,0.53348,0.679573,0.326572
7,0.503744,0.679769,0.32662
8,0.449376,0.680829,0.326564
9,0.424534,0.680981,0.326632
10,0.378241,0.681722,0.326933
11,0.352302,0.681913,0.327028
12,0.321851,0.682452,0.327487
13,0.301347,0.682804,0.327719
14,0.284858,0.68327,0.328337
15,0.264461,0.683762,0.328801
16,0.253278,0.684219,0.329372
17,0.245036,0.684707,0.329913
18,0.241542,0.685226,0.330526
19,0.230198,0.685835,0.330899
20,0.231104,0.686286,0.3315
21,0.218926,0.687108,0.331743
22,0.2291,0.68741,0.332427
23,0.212606,0.688763,0.332497
24,0.241565,0.688793,0.333062
25,0.220902,0.690469,0.333033
26,0.239572,0.690296,0.333348
27,0.228155,0.691526,0.333342
28,0.214044,0.691519,0.33332
29,0.208126,0.691588,0.333317
30,0.211684,0.691467,0.333435
31,0.205063,0.691841,0.333431
32,0.207216,0.691767,0.333502
33,0.201013,0.692076,0.333499
34,0.209177,0.691953,0.333633
35,0.202489,0.692431,0.33363
36,0.207217,0.69233,0.333738
37,0.200754,0.692727,0.333736
38,0.208374,0.692607,0.33386
39,0.201558,0.693064,0.333858
40,0.20868,0.692952,0.333971
41,0.20181,0.693373,0.333969
42,0.210897,0.693257,0.334085
43,0.204508,0.693686,0.334083
44,0.21013,0.693604,0.334165
45,0.204083,0.693897,0.334163
46,0.212572,0.693797,0.334262
47,0.205989,0.694149,0.334261
48,0.209229,0.69408,0.334331
49,0.20371,0.694314,0.33433
50,0.21725,0.694194,0.334451
51,0.210428,0.694622,0.334449
52,0.207467,0.694587,0.334483
53,0.203026,0.694669,0.334482
54,0.218121,0.694559,0.334605
55,0.212098,0.694972,0.334603
56,0.207325,0.694952,0.334617
57,0.203175,0.694988,0.334617
58,0.223566,0.694861,0.334768
59,0.21756,0.695346,0.334767
60,0.211986,0.695335,0.334773
61,0.208116,0.695354,0.334773
62,0.233852,0.695215,0.334946
63,0.227231,0.695758,0.334945
64,0.220506,0.695754,0.334946
65,0.215192,0.69576,0.334949
66,0.211539,0.695759,0.334957
67,0.208022,0.695774,0.33496
68,0.24846,0.695581,0.335241
69,0.239615,0.696478,0.33524
70,0.231989,0.696476,0.335242
71,0.22697,0.69649,0.335243
72,0.24134,0.696433,0.335351
73,0.234648,0.696627,0.335351
74,0.22821,0.696626,0.335354
75,0.223041,0.696635,0.335358
76,0.219142,0.69664,0.335366
77,0.216214,0.696653,0.335375
78,0.223467,0.696655,0.33543
79,0.218934,0.69674,0.335431
80,0.2397,0.696708,0.335547
81,0.233806,0.696911,0.335547
82,0.228491,0.696911,0.335553
83,0.224698,0.696921,0.33556
84,0.222049,0.69693,0.33557
85,0.220236,0.696945,0.335581
86,0.227274,0.696954,0.335635
87,0.222937,0.697029,0.335636
88,0.246972,0.697006,0.335779
89,0.239535,0.697237,0.33578
90,0.233897,0.697237,0.335789
91,0.229335,0.697251,0.335798
92,0.226067,0.697262,0.335814
93,0.222509,0.697284,0.335824
94,0.268996,0.697235,0.33613
95,0.258426,0.697886,0.336135
96,0.250588,0.697892,0.336148
97,0.246098,0.69792,0.336154
98,0.252821,0.697906,0.336226
99,0.247875,0.697993,0.336232
100,0.245018,0.697994,0.336255
101,0.241174,0.698034,0.336262
102,0.249931,0.698026,0.336344
103,0.24472,0.698129,0.336351
104,0.244903,0.698123,0.336397
105,0.240284,0.698188,0.336405
106,0.244603,0.698183,0.336475
107,0.239899,0.698273,0.336482
108,0.246382,0.698269,0.336566
109,0.241263,0.698375,0.336573
110,0.244389,0.698369,0.336644
111,0.239953,0.698459,0.33665
112,0.251483,0.698454,0.336755
113,0.245961,0.698582,0.336762
114,0.241979,0.698577,0.336795
