Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,0.169675,0.871205,0.431626
1,0.152741,0.874681,0.429797
2,0.137499,0.877929,0.428273
3,0.117495,0.882385,0.426448
4,0.0953101,0.887659,0.424651
5,0.073393,0.893402,0.423075
6,0.0536422,0.899601,0.421724
7,0.0371364,0.909148,0.419438
8,0.0244691,0.909556,0.414742
9,0.0152553,0.91532,0.412933
10,0.00899405,0.919168,0.410938
11,0.005053,0.919233,0.409624
12,0.0031147,0.920451,0.407921
13,0.00199707,0.919396,0.406523
