Tolerance,Required Steps
0.9,1
0.9,1
0.855,1
0.81225,1
0.771637,2
0.733056,3
0.696403,5
0.661583,7
0.628504,12
0.783294,8
0.744129,10
0.795303,16
0.872065,15
0.828461,22
0.883042,23
0.888127,32
0.919591,35
0.926483,34
0.880159,54
0.924545,51
0.878317,105
0.985472,25
