Iteration,rel. Discrepancy,Norm
221,0.977582,0.0437273
222,0.977517,0.0443612
223,0.977472,0.0448057
224,0.97743,0.0452204
225,0.977373,0.0457769
226,0.977341,0.0460886
227,0.977247,0.0470158
228,0.977155,0.0479327
229,0.977111,0.0483619
230,0.977022,0.0492522
231,0.976935,0.0501144
232,0.976851,0.0509518
233,0.976806,0.0513931
234,0.976733,0.0521234
235,0.976629,0.0531635
236,0.976573,0.0537205
237,0.976499,0.0544653
238,0.976395,0.0555093
239,0.976277,0.0567034
240,0.976213,0.0573499
241,0.976139,0.0580885
242,0.975994,0.0595534
243,0.975915,0.060355
244,0.975856,0.0609599
245,0.975739,0.062146
246,0.975604,0.0635268
247,0.975478,0.064813
248,0.975422,0.0653851
249,0.975315,0.0664773
250,0.975191,0.067755
251,0.975035,0.0693517
252,0.974954,0.0701869
253,0.974842,0.0713329
254,0.974684,0.0729632
255,0.974556,0.0742869
256,0.974497,0.074895
257,0.974352,0.0763945
258,0.974226,0.0776925
259,0.974031,0.0797133
260,0.973899,0.0810867
261,0.973815,0.0819481
262,0.97367,0.0834534
263,0.973513,0.0850891
264,0.973436,0.0858853
265,0.973304,0.0872575
266,0.973184,0.0885084
267,0.973067,0.0897264
268,0.972927,0.0911859
269,0.972769,0.0928415
270,0.972626,0.0943411
271,0.972404,0.0966605
272,0.97229,0.0978566
273,0.972199,0.0988135
274,0.972032,0.100558
275,0.971892,0.102024
276,0.971767,0.103336
277,0.971532,0.105803
278,0.97144,0.106774
279,0.97125,0.108758
280,0.971123,0.11009
281,0.970912,0.112303
282,0.970684,0.114695
283,0.970525,0.116362
284,0.970425,0.117417
285,0.970305,0.118676
286,0.97013,0.120511
287,0.970012,0.121753
288,0.969842,0.123534
289,0.969629,0.125778
290,0.969551,0.126595
291,0.969311,0.12912
292,0.969035,0.132024
293,0.968874,0.133721
294,0.968689,0.135669
295,0.968589,0.136713
296,0.968303,0.139725
297,0.968193,0.140884
298,0.967966,0.143267
299,0.967785,0.145171
300,0.967532,0.147837
301,0.967389,0.149337
302,0.967235,0.15095
303,0.96706,0.152789
304,0.96685,0.154996
305,0.96672,0.156365
306,0.966629,0.157323
307,0.966386,0.159874
308,0.966199,0.161839
309,0.966039,0.163516
310,0.96589,0.165075
311,0.965683,0.167253
312,0.965455,0.169631
313,0.965272,0.171548
314,0.965019,0.174193
315,0.964904,0.175387
316,0.964668,0.177853
317,0.964526,0.179336
318,0.964286,0.181841
319,0.964038,0.184434
320,0.963814,0.186782
321,0.96366,0.188392
322,0.963531,0.189738
323,0.963266,0.192508
324,0.962983,0.195459
325,0.962858,0.196761
326,0.962666,0.198768
327,0.962499,0.200515
328,0.962278,0.202823
329,0.962138,0.204284
330,0.961887,0.206903
331,0.9616,0.209907
332,0.961362,0.212386
333,0.961266,0.213391
334,0.961057,0.215566
335,0.960955,0.216638
336,0.960742,0.218857
337,0.960547,0.220892
338,0.960324,0.223213
339,0.960031,0.226261
340,0.959897,0.227663
341,0.95971,0.229605
342,0.959494,0.231862
343,0.95939,0.232944
344,0.959207,0.234847
345,0.958907,0.237967
346,0.958693,0.240202
347,0.958484,0.24238
348,0.958363,0.243633
349,0.958042,0.246971
350,0.957822,0.249258
351,0.957676,0.250782
352,0.957458,0.253044
353,0.957302,0.25466
354,0.957177,0.255961
355,0.956957,0.258244
356,0.956568,0.262278
357,0.956311,0.264935
358,0.956174,0.266356
359,0.956009,0.268063
360,0.955784,0.270387
361,0.955669,0.271586
362,0.955446,0.273885
363,0.955212,0.276299
364,0.955104,0.27742
365,0.954899,0.279538
366,0.954729,0.281296
367,0.954538,0.283269
368,0.954438,0.284302
369,0.954245,0.286287
370,0.95406,0.288197
371,0.953916,0.28968
372,0.953761,0.291279
373,0.953579,0.293157
374,0.953376,0.295246
375,0.953233,0.296711
376,0.953118,0.297891
377,0.952974,0.299371
378,0.95285,0.30065
379,0.952653,0.302668
380,0.952437,0.304888
381,0.952266,0.306648
382,0.952131,0.308036
383,0.95203,0.309074
384,0.95179,0.311539
385,0.951651,0.312967
386,0.951562,0.313881
387,0.951338,0.316172
388,0.951203,0.317564
389,0.951108,0.31853
390,0.950761,0.322094
391,0.950566,0.324094
392,0.950432,0.325464
393,0.950341,0.326396
394,0.950233,0.327497
395,0.950082,0.329046
396,0.949995,0.329931
397,0.949838,0.331538
398,0.949624,0.333729
399,0.949496,0.335034
400,0.949397,0.336044
401,0.949231,0.337739
402,0.949046,0.339629
403,0.948981,0.340296
404,0.948883,0.341288
405,0.948687,0.343287
406,0.948609,0.34408
407,0.948456,0.34564
408,0.948316,0.347063
409,0.948201,0.348231
410,0.948025,0.350022
411,0.947913,0.351162
412,0.947786,0.352456
413,0.947678,0.353546
414,0.947615,0.354193
415,0.94748,0.355565
416,0.947369,0.356691
417,0.947291,0.357487
418,0.947167,0.358746
419,0.947039,0.360058
420,0.946935,0.361109
421,0.946808,0.362406
422,0.94672,0.363296
423,0.946598,0.364537
424,0.946498,0.365558
425,0.946438,0.36617
426,0.946307,0.367501
427,0.946259,0.367983
428,0.946138,0.369214
429,0.946051,0.370096
430,0.945897,0.371657
431,0.945818,0.372468
432,0.94573,0.373352
433,0.945622,0.374451
434,0.945499,0.375699
435,0.945425,0.376447
436,0.945349,0.377215
437,0.945228,0.37845
438,0.9451,0.379746
439,0.945018,0.380574
440,0.944943,0.381343
441,0.944857,0.382206
442,0.944755,0.383243
443,0.944692,0.383881
444,0.944574,0.385083
445,0.944482,0.386014
446,0.944435,0.386491
447,0.944348,0.387366
