Iteration,rel. Discrepancy,Norm
0,1,0
1,0.838816,0.0991006
2,0.747767,0.172357
3,0.709131,0.216906
4,0.68348,0.258217
5,0.66601,0.294891
6,0.648271,0.341419
7,0.631117,0.396092
