Iteration,rel. Discrepancy,Norm
0,1,0
1,0.91716,0.05773
2,0.901238,0.0782089
3,0.886072,0.119525
4,0.879797,0.148331
5,0.874425,0.183057
6,0.87056,0.213645
7,0.851882,0.440222
8,0.815644,0.960885
