Iteration,rel. Discrepancy,Norm
0,1,0
1,0.930622,0.154198
2,0.903513,0.224808
3,0.847312,0.457126
4,0.794806,0.730573
5,0.679891,1.42695
6,0.638663,1.67324
7,0.529906,2.29593
