Iteration,rel. Discrepancy,Norm
0,1,0
1,0.980552,2.01409
2,0.975179,2.55154
3,0.973954,2.78207
4,0.972858,2.74648
5,0.972033,2.99748
6,0.970607,3.16586
7,0.969595,3.38244
8,0.963157,6.08384
9,0.957962,6.27451
10,0.94218,14.5662
11,0.933612,14.6732
