Iteration,rel. Discrepancy,Norm
0,1,0
1,0.797076,0.175264
2,0.76798,0.210682
3,0.736357,0.294077
4,0.72828,0.323438
5,0.714263,0.392381
6,0.705617,0.452998
7,0.699839,0.508468
8,0.696595,0.548685
9,0.694022,0.588767
10,0.691655,0.634597
11,0.69082,0.653942
12,0.688116,0.724297
13,0.687226,0.749429
14,0.684003,0.855731
15,0.68161,0.9468
16,0.680114,1.00539
17,0.676988,1.14263
