Tolerance,Required Steps
0.9,1
0.9,1
0.854145,1
0.810626,1
0.769325,1
0.730128,1
0.692928,2
0.657623,1
0.624117,3
0.592318,3
0.56214,6
0.533499,9
0.68831,14
0.798828,7
0.758128,15
0.886239,9
0.841085,16
0.9097,15
0.863351,17
0.878548,18
0.88441,20
0.895073,20
0.894178,33
0.934929,17
0.887295,41
0.952315,20
0.903795,49
0.959772,27
0.921838,49
