Tolerance,Required Steps
0.9,1
0.9,1
0.855,2
0.81225,2
0.771637,1
0.733056,1
0.696403,2
0.661583,3
0.628504,5
0.597078,8
0.567224,13
0.733677,21
0.835133,23
0.849469,32
0.891806,41
0.915556,42
0.917567,51
0.932114,44
0.963491,30
0.997647,2
