Iteration,rel. Discrepancy,Norm
0,1,0
1,0.851282,0.00865749
2,0.780454,0.0137868
3,0.766599,0.015114
4,0.755313,0.0165872
5,0.744815,0.0185923
6,0.741555,0.0193945
7,0.735004,0.021465
8,0.727785,0.0244797
9,0.72369,0.0265147
10,0.715496,0.0312876
11,0.710183,0.0347899
12,0.702537,0.0403306
13,0.696268,0.04527
14,0.692732,0.0481952
