Tolerance,Required Steps
0.9,1
0.9,1
0.855,1
0.81225,1
0.771637,2
0.733056,3
0.696403,3
0.661583,6
0.628504,5
0.597078,11
0.567224,16
0.702467,19
0.749446,18
0.711973,37
0.859879,20
0.890149,40
