Tolerance,Required Steps
0.7,1
0.7,2
0.5985,3
0.511717,5
0.437518,9
0.374078,21
0.69516,19
0.594362,31
0.713814,42
0.749329,49
0.745882,67
0.773445,86
0.782323,129
0.907396,62
