Iteration,rel. Discrepancy,Norm
0,1,0
1,0.992598,0.00045399
2,0.987786,0.000775413
3,0.980399,0.00134995
4,0.969443,0.00233101
5,0.965551,0.00270656
6,0.963659,0.00289822
7,0.956927,0.00367825
8,0.955058,0.00391949
9,0.952197,0.00431519
10,0.949672,0.00469724
11,0.94737,0.00507841
12,0.946379,0.0052534
13,0.944916,0.00552681
14,0.943148,0.00588273
15,0.941677,0.00620183
16,0.941081,0.00633757
17,0.939989,0.00659829
18,0.938923,0.00686891
19,0.938021,0.00711138
20,0.936884,0.00743809
21,0.936477,0.00756088
22,0.935809,0.00776989
23,0.935305,0.0079349
24,0.934857,0.00808682
25,0.934255,0.00829978
26,0.933629,0.00853332
27,0.933143,0.00872366
28,0.932932,0.00880923
29,0.932497,0.0089915
30,0.932208,0.0091173
31,0.932046,0.00918989
32,0.931624,0.00938567
33,0.931307,0.00953987
34,0.930998,0.00969592
35,0.930635,0.00988791
36,0.930499,0.00996209
37,0.930233,0.0101116
38,0.930056,0.0102147
39,0.929893,0.010312
40,0.929656,0.0104578
41,0.929562,0.0105171
42,0.929413,0.0106126
43,0.929219,0.0107419
44,0.929046,0.0108614
45,0.928782,0.0110505
46,0.928611,0.0111787
47,0.928508,0.011258
48,0.928343,0.0113881
49,0.928241,0.0114714
50,0.928169,0.0115308
51,0.928013,0.0116624
52,0.927927,0.0117375
53,0.927802,0.0118488
54,0.927621,0.012015
55,0.927438,0.0121899
56,0.927287,0.01234
57,0.927156,0.0124746
58,0.927079,0.0125558
59,0.926953,0.0126903
60,0.926814,0.012844
61,0.926732,0.0129358
62,0.926662,0.0130166
63,0.926572,0.0131216
64,0.926518,0.0131852
65,0.926391,0.0133389
66,0.926251,0.0135136
67,0.926082,0.0137318
68,0.926044,0.0137829
69,0.925941,0.0139202
70,0.925823,0.0140836
71,0.925739,0.0142029
72,0.925688,0.0142759
73,0.925597,0.0144082
74,0.925524,0.0145175
75,0.925466,0.0146048
76,0.925318,0.0148312
77,0.925248,0.0149413
78,0.925188,0.0150387
79,0.92511,0.015165
80,0.925014,0.0153239
81,0.924927,0.0154713
82,0.924824,0.0156496
83,0.924773,0.0157393
84,0.924697,0.0158744
85,0.924606,0.0160389
86,0.924548,0.0161453
87,0.924494,0.0162462
88,0.924399,0.0164278
89,0.924357,0.0165093
90,0.924277,0.0166639
91,0.924222,0.0167745
92,0.924189,0.0168408
93,0.924119,0.0169829
94,0.924018,0.0171916
95,0.923919,0.0174014
96,0.923871,0.0175048
97,0.923822,0.0176101
98,0.923713,0.0178505
99,0.923676,0.0179336
100,0.923633,0.0180314
101,0.92357,0.0181772
102,0.923536,0.0182562
103,0.923481,0.0183848
104,0.923415,0.0185405
105,0.923324,0.0187598
106,0.923263,0.0189108
107,0.923226,0.0190026
108,0.923165,0.0191556
109,0.9231,0.0193197
110,0.923016,0.0195362
111,0.922969,0.0196592
112,0.922918,0.0197937
113,0.922862,0.0199437
114,0.922821,0.0200538
115,0.922769,0.0201943
116,0.922701,0.0203829
117,0.922657,0.0205046
118,0.9226,0.020665
119,0.922524,0.0208827
120,0.922454,0.021086
121,0.922365,0.0213488
122,0.922294,0.0215627
123,0.922266,0.021647
124,0.922197,0.021855
125,0.922141,0.0220305
126,0.922097,0.0221669
127,0.922044,0.0223334
128,0.922,0.0224731
129,0.921948,0.0226379
130,0.921864,0.0229126
131,0.921801,0.0231165
132,0.92173,0.0233536
133,0.921684,0.0235083
134,0.921636,0.023669
135,0.921589,0.0238292
136,0.921564,0.0239148
137,0.921498,0.0241455
138,0.921435,0.024365
139,0.921391,0.024519
140,0.921345,0.0246815
141,0.921304,0.0248271
142,0.921252,0.0250161
143,0.921209,0.0251704
144,0.921173,0.025303
145,0.921135,0.0254435
146,0.921107,0.0255461
147,0.921066,0.0256997
148,0.921007,0.02592
149,0.920963,0.0260864
150,0.920908,0.0262955
151,0.920873,0.0264311
152,0.920841,0.0265534
153,0.920788,0.0267579
154,0.920737,0.0269602
155,0.920697,0.0271143
156,0.920676,0.0271986
157,0.920639,0.0273481
158,0.920593,0.0275313
159,0.920567,0.0276347
160,0.920512,0.0278627
161,0.920472,0.0280258
162,0.920444,0.0281423
163,0.920409,0.0282849
164,0.92037,0.0284473
165,0.92033,0.0286182
166,0.920313,0.0286906
167,0.920271,0.0288689
168,0.920216,0.029105
169,0.920193,0.0292023
170,0.920152,0.0293802
171,0.920119,0.0295274
172,0.920089,0.0296574
173,0.920066,0.0297604
174,0.920011,0.0300023
175,0.919989,0.0301031
176,0.919962,0.0302257
177,0.919928,0.0303787
178,0.919887,0.0305656
179,0.919846,0.0307515
180,0.919824,0.0308566
181,0.919789,0.0310186
182,0.919748,0.0312086
183,0.919699,0.0314412
184,0.919678,0.0315414
185,0.91965,0.0316732
186,0.919625,0.0317919
187,0.919604,0.0318913
188,0.91957,0.0320563
189,0.919546,0.0321739
190,0.919522,0.0322924
191,0.919497,0.0324141
192,0.919457,0.0326096
193,0.919423,0.0327783
194,0.919386,0.0329619
195,0.919361,0.0330882
196,0.919329,0.033247
197,0.919301,0.033392
198,0.919281,0.0334922
199,0.919258,0.0336097
200,0.91923,0.0337513
201,0.919205,0.0338799
202,0.919162,0.0341064
203,0.919137,0.0342374
204,0.919102,0.0344202
205,0.919078,0.0345424
206,0.919047,0.0347096
207,0.919017,0.0348662
208,0.919004,0.0349354
209,0.91898,0.0350687
210,0.918951,0.0352228
211,0.918929,0.035343
212,0.918899,0.0355064
213,0.918871,0.0356557
214,0.91884,0.0358303
215,0.918812,0.0359842
216,0.918795,0.0360788
217,0.91877,0.0362164
218,0.91874,0.036389
219,0.918724,0.0364752
220,0.91869,0.0366693
221,0.918666,0.0368095
222,0.91865,0.0369021
223,0.918617,0.037094
224,0.91858,0.0373053
225,0.918547,0.0375023
226,0.918536,0.0375656
227,0.918496,0.0378023
228,0.918467,0.0379746
229,0.918455,0.0380481
230,0.918434,0.0381724
231,0.91841,0.0383152
232,0.918372,0.0385485
233,0.918341,0.0387379
234,0.918328,0.0388134
235,0.9183,0.0389868
236,0.918283,0.0390903
237,0.918249,0.039304
238,0.918225,0.0394562
239,0.918209,0.0395512
240,0.918189,0.0396789
241,0.918167,0.0398196
242,0.918142,0.0399744
243,0.918112,0.0401657
244,0.918103,0.0402188
245,0.918075,0.0403999
246,0.918054,0.0405308
247,0.918039,0.0406268
248,0.917993,0.0409242
249,0.917974,0.0410477
250,0.917957,0.0411597
251,0.917936,0.0413007
252,0.917908,0.0414844
253,0.917878,0.0416781
254,0.917866,0.0417581
255,0.917834,0.0419722
256,0.917816,0.0420907
257,0.917796,0.0422284
258,0.91778,0.042334
259,0.91775,0.0425364
260,0.917737,0.0426242
261,0.917714,0.0427837
262,0.917684,0.0429865
263,0.917665,0.0431214
264,0.91765,0.0432206
265,0.917621,0.0434239
266,0.917595,0.0436028
267,0.917576,0.0437377
268,0.917562,0.0438341
269,0.917537,0.0440145
270,0.917507,0.0442274
271,0.917483,0.0444003
272,0.917467,0.0445161
273,0.917433,0.0447583
274,0.917423,0.0448345
275,0.917394,0.0450416
276,0.917365,0.0452521
277,0.917345,0.0454003
278,0.917332,0.0454944
279,0.917311,0.0456515
280,0.917286,0.0458335
281,0.917257,0.0460479
282,0.917242,0.0461605
283,0.917223,0.0463052
284,0.917203,0.046456
285,0.917191,0.0465438
286,0.917162,0.0467662
287,0.917141,0.0469272
288,0.917128,0.047027
289,0.917108,0.0471777
290,0.917083,0.0473701
291,0.91706,0.0475456
292,0.917049,0.047634
293,0.91703,0.047784
294,0.917007,0.0479581
295,0.916991,0.048085
296,0.916976,0.0481994
297,0.916942,0.0484707
298,0.916926,0.0485979
299,0.916909,0.0487275
300,0.916881,0.0489544
301,0.916858,0.0491377
302,0.916848,0.0492196
303,0.91683,0.0493632
304,0.916809,0.0495283
305,0.916795,0.0496458
306,0.916777,0.0497915
307,0.916757,0.0499544
308,0.916733,0.0501485
309,0.916724,0.0502237
310,0.91671,0.0503355
311,0.916693,0.0504825
312,0.916681,0.0505768
313,0.916664,0.0507146
314,0.91664,0.0509171
315,0.916618,0.0511019
316,0.916605,0.0512114
317,0.916589,0.0513431
318,0.916565,0.0515465
319,0.916541,0.0517459
320,0.916529,0.0518523
321,0.916509,0.0520188
322,0.916497,0.0521217
323,0.916475,0.0523128
324,0.91646,0.0524434
325,0.916442,0.0525933
326,0.916426,0.0527313
327,0.916406,0.0529084
328,0.916384,0.0531018
329,0.916371,0.0532117
330,0.916357,0.0533348
331,0.916333,0.0535443
332,0.916319,0.05367
333,0.916306,0.0537809
334,0.916292,0.0539027
335,0.916275,0.0540584
336,0.916261,0.0541864
337,0.916246,0.0543204
338,0.916228,0.054481
339,0.91622,0.0545556
340,0.916203,0.0547013
341,0.916185,0.0548716
342,0.916171,0.054994
343,0.916152,0.0551697
344,0.916141,0.0552696
345,0.916126,0.055409
346,0.916112,0.0555397
347,0.916102,0.0556259
348,0.916086,0.0557787
349,0.916075,0.0558813
350,0.91606,0.0560143
351,0.916047,0.0561395
352,0.916029,0.056307
353,0.916009,0.0564905
354,0.915995,0.0566223
355,0.915981,0.0567533
356,0.915963,0.0569274
357,0.915953,0.0570159
358,0.915939,0.0571468
359,0.915916,0.057374
360,0.915901,0.0575117
361,0.915891,0.0576081
362,0.915875,0.0577633
363,0.915863,0.0578735
364,0.915857,0.057939
365,0.915845,0.0580469
366,0.915825,0.0582415
367,0.915806,0.0584264
368,0.915798,0.05851
369,0.915777,0.058717
370,0.915759,0.0588935
371,0.915751,0.0589713
372,0.915736,0.0591202
373,0.915721,0.0592628
374,0.91571,0.0593711
375,0.915694,0.0595372
376,0.915681,0.0596643
377,0.91567,0.0597752
378,0.91566,0.0598757
379,0.915643,0.06004
380,0.915631,0.0601665
381,0.915622,0.0602534
382,0.915609,0.0603897
383,0.915588,0.0606016
384,0.915574,0.0607417
385,0.915564,0.0608379
386,0.915554,0.0609458
387,0.915539,0.061103
388,0.915531,0.0611829
389,0.915521,0.0612819
390,0.915513,0.0613684
391,0.915503,0.0614683
392,0.91549,0.0616036
393,0.915474,0.061767
394,0.915453,0.0619917
395,0.915438,0.0621406
396,0.91543,0.062224
397,0.915409,0.0624486
398,0.915403,0.0625119
399,0.915393,0.0626139
400,0.915378,0.0627777
401,0.915364,0.0629226
402,0.915355,0.0630173
403,0.915344,0.063139
404,0.915332,0.0632598
405,0.91532,0.0633944
406,0.915312,0.0634775
407,0.915297,0.0636439
408,0.915286,0.0637553
409,0.915277,0.0638622
410,0.915259,0.0640495
411,0.915249,0.0641625
412,0.915236,0.0643035
413,0.91523,0.0643698
414,0.915219,0.06449
415,0.9152,0.0646973
416,0.915194,0.0647654
417,0.91517,0.0650218
418,0.915164,0.0650979
419,0.915154,0.0652048
420,0.915144,0.0653193
421,0.915129,0.0654776
422,0.915113,0.0656548
423,0.915108,0.0657157
424,0.915097,0.0658385
425,0.915085,0.0659747
426,0.915078,0.0660508
427,0.915066,0.0661861
428,0.915052,0.0663392
429,0.915043,0.0664459
430,0.915037,0.0665174
431,0.915027,0.0666251
432,0.915016,0.0667504
433,0.915007,0.0668572
434,0.914998,0.0669577
435,0.914985,0.0671056
436,0.914975,0.0672207
437,0.914965,0.067342
438,0.914949,0.0675254
439,0.914935,0.0676913
440,0.914928,0.0677686
441,0.914922,0.0678401
442,0.914911,0.0679714
443,0.914901,0.0680819
444,0.914895,0.0681634
445,0.914885,0.0682752
446,0.914874,0.0684066
447,0.914868,0.0684769
448,0.914859,0.068588
449,0.914846,0.0687381
450,0.914834,0.0688833
451,0.914828,0.0689588
452,0.914819,0.0690574
453,0.914808,0.0691923
454,0.914797,0.0693255
455,0.914791,0.0693953
456,0.914779,0.0695476
457,0.914772,0.069631
458,0.914763,0.0697334
459,0.914751,0.0698815
460,0.914743,0.0699755
461,0.914735,0.070076
462,0.914725,0.0702005
463,0.914713,0.0703444
464,0.914701,0.0704922
465,0.91469,0.0706242
466,0.914684,0.0707017
467,0.914673,0.0708394
468,0.914667,0.0709121
469,0.914661,0.0709894
470,0.914652,0.071097
471,0.914644,0.0711968
472,0.914639,0.071257
473,0.91463,0.0713712
474,0.914621,0.071482
475,0.914609,0.071632
476,0.914595,0.0718078
477,0.914591,0.071868
478,0.914581,0.0719894
479,0.914575,0.0720699
480,0.914568,0.0721572
481,0.914563,0.0722235
482,0.914558,0.0722816
483,0.914546,0.0724317
484,0.914535,0.0725751
485,0.914525,0.072708
486,0.914519,0.0727814
487,0.914515,0.0728316
488,0.91451,0.0729061
489,0.914495,0.0730955
490,0.914488,0.0731859
491,0.914478,0.0733163
492,0.914474,0.0733659
493,0.914467,0.0734591
494,0.914458,0.0735803
495,0.91445,0.0736847
496,0.914442,0.073789
497,0.914438,0.073841
498,0.914432,0.0739252
499,0.914422,0.0740515
500,0.914411,0.0741908
501,0.914405,0.0742805
502,0.914398,0.0743686
503,0.914393,0.0744288
504,0.914387,0.0745208
505,0.91438,0.0746077
506,0.914373,0.0746981
507,0.914366,0.0747985
508,0.914356,0.0749272
509,0.914346,0.0750584
510,0.914338,0.0751685
511,0.914334,0.075231
512,0.914327,0.0753235
513,0.914321,0.0754072
514,0.914317,0.0754596
515,0.914309,0.075573
516,0.914302,0.0756679
517,0.914297,0.0757356
518,0.914291,0.0758151
519,0.914283,0.0759305
520,0.914275,0.0760339
521,0.914269,0.0761204
522,0.914261,0.0762319
523,0.914254,0.0763276
524,0.914244,0.076468
525,0.914239,0.0765303
526,0.914232,0.076636
527,0.914226,0.0767168
528,0.91422,0.0767992
529,0.914209,0.0769575
530,0.9142,0.0770793
531,0.914196,0.0771284
532,0.914187,0.0772546
533,0.91418,0.077362
534,0.914175,0.0774274
535,0.914169,0.0775166
536,0.914161,0.077636
537,0.914153,0.0777433
538,0.914148,0.0778181
539,0.914137,0.0779682
540,0.914129,0.0780889
541,0.914125,0.0781418
542,0.914118,0.0782466
543,0.914111,0.0783488
544,0.914106,0.0784252
545,0.914099,0.0785186
546,0.914088,0.0786839
547,0.914078,0.0788309
548,0.914073,0.0789075
549,0.91407,0.0789556
550,0.914062,0.0790624
551,0.914056,0.079157
552,0.91405,0.0792472
553,0.914041,0.0793819
554,0.914034,0.079485
555,0.914027,0.0795867
556,0.914017,0.0797326
557,0.914008,0.0798677
558,0.914,0.0799917
559,0.913991,0.080126
560,0.913986,0.0801978
561,0.913978,0.0803189
562,0.913975,0.0803685
563,0.91397,0.0804454
564,0.913965,0.0805195
565,0.91396,0.0805926
566,0.913947,0.0807879
567,0.913937,0.0809466
568,0.913928,0.0810809
569,0.913919,0.0812138
570,0.913915,0.0812732
571,0.913909,0.0813775
572,0.913901,0.0815025
573,0.913897,0.0815576
574,0.913889,0.0816858
575,0.91388,0.081825
576,0.913876,0.0818933
577,0.913867,0.0820293
578,0.913857,0.0821857
579,0.91385,0.0822927
580,0.913844,0.0823857
581,0.913837,0.0825029
582,0.913828,0.0826438
583,0.913821,0.0827493
584,0.913814,0.0828594
585,0.913806,0.0829899
586,0.913797,0.0831327
587,0.913792,0.0832172
588,0.913784,0.0833426
589,0.913776,0.0834725
590,0.913771,0.0835465
591,0.91376,0.0837214
592,0.913749,0.0839052
593,0.913742,0.0840269
594,0.913736,0.0841142
595,0.913724,0.0843119
596,0.91371,0.0845434
597,0.913701,0.0846892
598,0.913695,0.0847922
599,0.913685,0.0849437
600,0.913674,0.0851328
601,0.913667,0.0852386
602,0.913662,0.0853302
603,0.913651,0.0855045
604,0.913647,0.085577
605,0.913635,0.0857752
606,0.913624,0.0859621
607,0.913615,0.0861084
608,0.913605,0.0862725
609,0.913596,0.086428
610,0.913589,0.086542
611,0.913579,0.0867075
612,0.913574,0.086796
613,0.913563,0.0869825
614,0.913554,0.0871319
615,0.913548,0.0872461
616,0.913536,0.0874411
617,0.913529,0.087563
618,0.913522,0.0876827
619,0.913511,0.0878616
620,0.913501,0.0880304
621,0.913489,0.0882512
622,0.913483,0.0883414
623,0.913473,0.0885114
624,0.913464,0.0886663
625,0.913458,0.088771
626,0.913449,0.0889241
627,0.91344,0.0890781
628,0.913434,0.0891904
629,0.913424,0.0893567
630,0.913408,0.0896484
631,0.913394,0.0898846
632,0.913389,0.0899731
633,0.913372,0.0902814
634,0.913366,0.0903862
635,0.91336,0.0904894
636,0.913345,0.0907506
637,0.913333,0.0909712
638,0.913319,0.0912319
639,0.913309,0.0913999
640,0.913299,0.0915921
641,0.913292,0.0917136
642,0.913286,0.0918107
643,0.913274,0.0920426
644,0.913263,0.0922358
645,0.913256,0.0923726
646,0.913245,0.0925741
647,0.913232,0.0928072
648,0.913211,0.093186
649,0.913199,0.0934052
650,0.913194,0.093506
651,0.913182,0.0937218
652,0.913173,0.0938976
653,0.913164,0.0940536
654,0.91315,0.0943247
655,0.913138,0.0945391
656,0.913132,0.0946558
657,0.913122,0.094841
658,0.913108,0.0951015
659,0.913097,0.0953058
660,0.913092,0.0953961
661,0.91308,0.0956272
662,0.913073,0.0957562
663,0.913063,0.0959491
664,0.91305,0.0961864
665,0.913041,0.0963681
666,0.913022,0.0967175
667,0.913014,0.0968706
668,0.913007,0.0970099
669,0.912993,0.0972805
670,0.912986,0.0974086
671,0.912973,0.0976572
672,0.912964,0.0978255
673,0.912951,0.0980803
674,0.912936,0.0983767
675,0.912924,0.0986073
676,0.912913,0.0988216
677,0.912898,0.099115
678,0.912892,0.0992256
679,0.912877,0.0995226
680,0.912871,0.0996393
681,0.912857,0.0999083
682,0.912844,0.10016
683,0.912833,0.10038
684,0.912824,0.10056
685,0.912812,0.100805
686,0.912797,0.1011
687,0.912787,0.101286
688,0.912776,0.101508
689,0.912766,0.101704
690,0.912756,0.101904
691,0.912746,0.102112
692,0.912731,0.102409
693,0.912716,0.102714
694,0.912703,0.102955
695,0.912695,0.103132
696,0.912683,0.103367
697,0.91267,0.103626
698,0.91266,0.103837
699,0.912643,0.104172
700,0.912628,0.104474
701,0.912621,0.104622
702,0.912606,0.104913
703,0.91259,0.105253
704,0.912578,0.105484
705,0.912569,0.105675
706,0.912555,0.105966
707,0.912546,0.106154
708,0.912533,0.106417
709,0.912523,0.106625
710,0.912506,0.106971
711,0.912489,0.107326
712,0.912481,0.107493
713,0.912474,0.107639
714,0.912462,0.107887
715,0.912456,0.108011
716,0.912441,0.108313
717,0.912434,0.108462
718,0.91242,0.108756
719,0.912405,0.109069
720,0.912392,0.10935
721,0.912374,0.10973
722,0.912362,0.109976
723,0.912349,0.110249
724,0.912336,0.110535
725,0.912327,0.110722
726,0.912316,0.110948
727,0.912301,0.111276
728,0.91229,0.111517
729,0.912279,0.111756
730,0.91226,0.112145
731,0.912245,0.112482
732,0.91223,0.112788
733,0.912222,0.112966
734,0.91221,0.113238
735,0.912197,0.113514
736,0.912191,0.113642
737,0.912175,0.113978
738,0.912158,0.114354
739,0.912143,0.11469
740,0.912135,0.114864
741,0.91212,0.115188
742,0.9121,0.115626
743,0.91209,0.11584
744,0.912072,0.116228
745,0.912061,0.116474
746,0.912053,0.116637
747,0.912042,0.116891
748,0.912029,0.117168
749,0.912016,0.117462
750,0.912006,0.117679
751,0.911993,0.117963
752,0.911972,0.118429
753,0.911955,0.118802
754,0.911943,0.119058
755,0.911931,0.119329
756,0.911919,0.11959
757,0.91191,0.119787
758,0.911894,0.120143
759,0.911877,0.120518
760,0.911871,0.120659
761,0.911855,0.121014
762,0.911841,0.121333
763,0.91182,0.121799
764,0.911802,0.122191
765,0.911794,0.122383
766,0.911783,0.122624
767,0.911768,0.122966
768,0.911761,0.123103
769,0.911743,0.123523
770,0.91173,0.12382
771,0.911716,0.124138
772,0.911693,0.12465
773,0.911672,0.125124
774,0.911658,0.125453
775,0.911638,0.125906
776,0.911628,0.126137
777,0.911611,0.126516
778,0.911597,0.126843
