Tolerance,Required Steps
0.9,1
0.9,2
0.855,3
0.81225,5
0.771637,8
0.733056,13
0.835727,12
0.79394,25
0.901091,2
0.856037,27
0.813235,29
0.826115,56
0.909953,72
0.929963,76
0.933649,98
0.948544,98
0.948544,125
0.959659,121
0.911676,246
0.956556,195
0.908728,441
0.959642,205
0.91166,317
0.942871,79
0.895728,396
0.979198,82
0.930238,478
0.988033,97
0.938631,518
0.988508,96
0.939083,555
0.989463,100
0.93999,632
0.990505,23
0.940979,655
0.997928,12
