Iteration,rel. Discrepancy,Norm
0,1,0
1,0.966552,0.00820112
2,0.904254,0.0467929
3,0.868517,0.0757779
4,0.862891,0.0812123
5,0.847381,0.0973545
6,0.837708,0.109791
7,0.832086,0.118636
8,0.825689,0.129959
9,0.814983,0.153436
10,0.808124,0.17146
11,0.801628,0.190174
12,0.793629,0.215563
13,0.785927,0.242515
14,0.78135,0.259435
15,0.774787,0.285077
16,0.769855,0.30532
17,0.768038,0.312958
18,0.756242,0.36561
