Iteration,rel. Discrepancy,rel. Norm,rel. Error
187,0.551999,5.20264,5.24915
188,0.551723,5.21257,5.25892
189,0.55145,5.22237,5.26855
190,0.55118,5.23202,5.27805
191,0.550914,5.24154,5.28741
192,0.550651,5.25093,5.29664
193,0.550391,5.26018,5.30574
194,0.550134,5.26931,5.31472
195,0.54988,5.2783,5.32356
196,0.54963,5.28716,5.33228
197,0.549382,5.2959,5.34088
198,0.549136,5.30451,5.34936
199,0.548894,5.313,5.35771
200,0.548654,5.32137,5.36594
201,0.548417,5.32962,5.37406
202,0.548183,5.33775,5.38206
203,0.547951,5.34577,5.38995
204,0.547722,5.35366,5.39772
205,0.547495,5.36145,5.40538
206,0.547271,5.36912,5.41293
207,0.547049,5.37668,5.42037
208,0.546829,5.38414,5.42771
209,0.546612,5.39148,5.43494
210,0.546397,5.39872,5.44206
211,0.546184,5.40585,5.44908
212,0.545973,5.41288,5.456
213,0.545765,5.41981,5.46282
214,0.545558,5.42663,5.46954
215,0.545353,5.43336,5.47617
216,0.545151,5.43999,5.48269
217,0.54495,5.44652,5.48913
218,0.544751,5.45296,5.49546
219,0.544555,5.45931,5.50171
220,0.544359,5.46556,5.50787
221,0.544166,5.47172,5.51393
222,0.543975,5.47779,5.51991
223,0.543785,5.48377,5.5258
224,0.543597,5.48966,5.5316
225,0.54341,5.49547,5.53732
226,0.543226,5.5012,5.54296
227,0.543042,5.50684,5.54851
228,0.542861,5.51239,5.55398
229,0.542681,5.51787,5.55938
230,0.542502,5.52326,5.56469
231,0.542325,5.52858,5.56993
232,0.542149,5.53382,5.57509
233,0.541975,5.53899,5.58017
234,0.541802,5.54407,5.58518
235,0.54163,5.54909,5.59012
236,0.54146,5.55403,5.59498
237,0.541291,5.5589,5.59978
238,0.541123,5.56369,5.6045
239,0.540957,5.56842,5.60916
240,0.540792,5.57308,5.61375
241,0.540628,5.57767,5.61827
242,0.540465,5.5822,5.62273
243,0.540303,5.58666,5.62712
244,0.540143,5.59105,5.63145
245,0.539983,5.59539,5.63571
246,0.539825,5.59966,5.63992
247,0.539668,5.60386,5.64406
248,0.539511,5.60801,5.64815
249,0.539356,5.6121,5.65217
250,0.539202,5.61613,5.65614
251,0.539048,5.6201,5.66005
252,0.538896,5.62401,5.66391
253,0.538745,5.62787,5.66771
254,0.538594,5.63167,5.67145
255,0.538445,5.63542,5.67514
256,0.538296,5.63912,5.67878
257,0.538148,5.64276,5.68237
258,0.538001,5.64636,5.68591
259,0.537855,5.6499,5.6894
260,0.53771,5.65339,5.69284
261,0.537565,5.65684,5.69623
262,0.537421,5.66023,5.69957
263,0.537278,5.66358,5.70287
264,0.537136,5.66688,5.70612
265,0.536995,5.67014,5.70933
266,0.536854,5.67335,5.71249
267,0.536714,5.67652,5.71561
268,0.536574,5.67964,5.71869
269,0.536435,5.68272,5.72172
270,0.536297,5.68576,5.72471
271,0.53616,5.68876,5.72767
272,0.536023,5.69172,5.73058
273,0.535887,5.69464,5.73345
274,0.535751,5.69752,5.73629
275,0.535616,5.70036,5.73908
276,0.535482,5.70316,5.74184
277,0.535348,5.70593,5.74457
278,0.535214,5.70866,5.74726
279,0.535082,5.71136,5.74991
280,0.534949,5.71402,5.75253
281,0.534818,5.71665,5.75512
282,0.534687,5.71924,5.75767
283,0.534556,5.7218,5.76019
284,0.534426,5.72433,5.76267
285,0.534296,5.72682,5.76513
286,0.534167,5.72929,5.76756
287,0.534038,5.73172,5.76995
288,0.533909,5.73412,5.77232
289,0.533782,5.7365,5.77465
290,0.533654,5.73884,5.77696
291,0.533527,5.74116,5.77924
292,0.5334,5.74345,5.78149
293,0.533274,5.74571,5.78372
294,0.533148,5.74795,5.78592
295,0.533023,5.75016,5.78809
296,0.532898,5.75234,5.79024
297,0.532773,5.7545,5.79236
298,0.532649,5.75663,5.79446
299,0.532525,5.75874,5.79654
300,0.532401,5.76083,5.79859
301,0.532278,5.76289,5.80062
302,0.532155,5.76493,5.80263
303,0.532032,5.76695,5.80461
304,0.53191,5.76894,5.80657
305,0.531788,5.77092,5.80851
306,0.531666,5.77287,5.81044
307,0.531545,5.7748,5.81234
308,0.531424,5.77672,5.81422
309,0.531303,5.77861,5.81608
310,0.531183,5.78048,5.81792
311,0.531063,5.78234,5.81975
312,0.530943,5.78417,5.82155
313,0.530823,5.78599,5.82334
314,0.530704,5.78779,5.82511
315,0.530585,5.78958,5.82686
316,0.530466,5.79134,5.8286
317,0.530347,5.79309,5.83032
318,0.530229,5.79483,5.83202
319,0.530111,5.79655,5.83371
320,0.529993,5.79825,5.83539
321,0.529875,5.79994,5.83705
322,0.529758,5.80161,5.83869
323,0.52964,5.80327,5.84032
324,0.529524,5.80491,5.84194
325,0.529407,5.80654,5.84354
326,0.52929,5.80816,5.84513
327,0.529174,5.80976,5.8467
328,0.529058,5.81136,5.84827
329,0.528942,5.81293,5.84982
330,0.528826,5.8145,5.85135
331,0.52871,5.81605,5.85288
332,0.528595,5.8176,5.8544
333,0.52848,5.81913,5.8559
334,0.528365,5.82065,5.85739
335,0.52825,5.82216,5.85887
336,0.528136,5.82365,5.86035
337,0.528021,5.82514,5.86181
338,0.527907,5.82662,5.86326
339,0.527793,5.82809,5.8647
340,0.527679,5.82955,5.86613
341,0.527565,5.831,5.86756
342,0.527451,5.83244,5.86897
343,0.527338,5.83387,5.87037
344,0.527225,5.83529,5.87177
345,0.527112,5.8367,5.87316
346,0.526999,5.83811,5.87454
347,0.526886,5.83951,5.87591
348,0.526773,5.8409,5.87727
349,0.526661,5.84228,5.87863
350,0.526548,5.84365,5.87998
351,0.526436,5.84502,5.88132
352,0.526324,5.84638,5.88266
353,0.526212,5.84774,5.88399
354,0.5261,5.84908,5.88531
355,0.525988,5.85042,5.88662
356,0.525877,5.85176,5.88793
357,0.525765,5.85309,5.88924
358,0.525654,5.85441,5.89054
359,0.525543,5.85573,5.89183
360,0.525432,5.85704,5.89311
361,0.525321,5.85835,5.8944
362,0.52521,5.85965,5.89567
363,0.5251,5.86094,5.89694
364,0.524989,5.86223,5.89821
365,0.524879,5.86352,5.89947
366,0.524768,5.8648,5.90073
367,0.524658,5.86608,5.90198
368,0.524548,5.86735,5.90323
369,0.524438,5.86862,5.90447
370,0.524328,5.86988,5.90571
371,0.524219,5.87114,5.90695
372,0.524109,5.8724,5.90818
373,0.523999,5.87365,5.90941
374,0.52389,5.8749,5.91063
375,0.523781,5.87615,5.91185
376,0.523672,5.87739,5.91307
377,0.523562,5.87863,5.91429
378,0.523454,5.87987,5.9155
379,0.523345,5.8811,5.91671
380,0.523236,5.88233,5.91791
381,0.523127,5.88356,5.91912
382,0.523019,5.88478,5.92032
383,0.52291,5.88601,5.92152
384,0.522802,5.88723,5.92271
385,0.522694,5.88844,5.92391
386,0.522586,5.88966,5.9251
387,0.522477,5.89087,5.92629
388,0.52237,5.89208,5.92747
389,0.522262,5.89329,5.92866
390,0.522154,5.8945,5.92984
391,0.522046,5.89571,5.93102
392,0.521939,5.89691,5.9322
393,0.521831,5.89811,5.93338
394,0.521724,5.89931,5.93455
395,0.521616,5.90051,5.93573
396,0.521509,5.90171,5.9369
397,0.521402,5.90291,5.93808
398,0.521295,5.9041,5.93925
399,0.521188,5.90529,5.94042
400,0.521081,5.90649,5.94158
401,0.520975,5.90768,5.94275
402,0.520868,5.90887,5.94392
403,0.520761,5.91006,5.94508
404,0.520655,5.91125,5.94625
405,0.520548,5.91244,5.94741
406,0.520442,5.91362,5.94857
407,0.520336,5.91481,5.94974
408,0.52023,5.916,5.9509
409,0.520123,5.91718,5.95206
410,0.520017,5.91837,5.95322
411,0.519911,5.91955,5.95438
412,0.519806,5.92074,5.95554
413,0.5197,5.92192,5.9567
414,0.519594,5.9231,5.95786
415,0.519488,5.92429,5.95901
416,0.519383,5.92547,5.96017
417,0.519277,5.92665,5.96133
418,0.519172,5.92783,5.96249
419,0.519067,5.92902,5.96365
420,0.518961,5.9302,5.9648
421,0.518856,5.93138,5.96596
422,0.518751,5.93256,5.96712
423,0.518646,5.93375,5.96828
424,0.518541,5.93493,5.96943
425,0.518436,5.93611,5.97059
426,0.518331,5.93729,5.97175
427,0.518227,5.93848,5.97291
428,0.518122,5.93966,5.97407
