Iteration,rel. Discrepancy,Norm
0,1,0
1,0.998999,0.000113967
2,0.998505,0.000185767
3,0.998134,0.00025438
4,0.997811,0.000326862
5,0.997633,0.000373847
6,0.99737,0.000455494
7,0.997128,0.000545538
8,0.996977,0.000608575
9,0.996741,0.000718499
10,0.996469,0.000861672
11,0.996255,0.000987152
12,0.996125,0.00106954
13,0.99604,0.00112566
14,0.995889,0.00123124
15,0.995771,0.00131986
16,0.995654,0.00141303
17,0.995605,0.00145356
18,0.995514,0.00153232
19,0.995438,0.00160244
20,0.995398,0.00163981
21,0.995329,0.00170792
22,0.995272,0.00176707
23,0.995241,0.00180104
24,0.995173,0.0018762
25,0.995127,0.0019304
26,0.995071,0.00200018
27,0.995035,0.0020463
28,0.995011,0.00207864
29,0.994979,0.00212266
30,0.994949,0.00216618
31,0.99493,0.00219532
32,0.994905,0.00223348
33,0.994891,0.00225537
34,0.99486,0.00230526
35,0.994834,0.00234929
36,0.994807,0.00239594
37,0.994783,0.00243991
38,0.994766,0.0024719
39,0.99475,0.00250354
40,0.994727,0.00255067
41,0.994715,0.00257566
42,0.99469,0.00263051
43,0.994676,0.00266033
44,0.994662,0.00269243
45,0.994647,0.0027278
46,0.994627,0.00277759
47,0.99461,0.00281884
48,0.994602,0.0028401
49,0.994591,0.00286837
50,0.994577,0.00290599
51,0.994561,0.00295177
52,0.994555,0.00296979
53,0.994544,0.00300147
54,0.994533,0.00303349
55,0.994524,0.0030602
56,0.994513,0.00309524
57,0.994502,0.00313039
58,0.994494,0.00315613
59,0.994484,0.00318878
60,0.994472,0.00323098
61,0.994461,0.00326921
62,0.994449,0.00331212
63,0.994444,0.00333056
64,0.994435,0.00336401
65,0.994428,0.00338789
66,0.994419,0.00342293
67,0.994413,0.0034464
68,0.994406,0.00347679
69,0.994395,0.0035195
70,0.994388,0.00354907
71,0.994382,0.00357679
72,0.994375,0.00360652
73,0.994371,0.00362629
74,0.994365,0.00365466
75,0.99436,0.0036752
76,0.994355,0.00369744
77,0.994347,0.00373724
78,0.994343,0.00375676
79,0.994336,0.00379108
80,0.99433,0.00382405
81,0.994322,0.00386438
82,0.994315,0.00389981
83,0.99431,0.00392841
84,0.994305,0.00395314
85,0.994302,0.00397126
86,0.994296,0.00400421
87,0.994294,0.00401629
88,0.994287,0.00405531
89,0.994283,0.00407555
90,0.99428,0.00409596
91,0.994274,0.00413281
92,0.994267,0.00417232
93,0.994262,0.00420572
94,0.994257,0.00423569
95,0.994254,0.0042538
96,0.994249,0.00428376
97,0.994245,0.00431556
98,0.994241,0.00434058
99,0.994237,0.00436862
100,0.994232,0.00440035
101,0.994229,0.00442103
102,0.994225,0.0044476
103,0.99422,0.00448597
104,0.994215,0.00451979
105,0.994213,0.00453348
106,0.994209,0.00456664
107,0.994205,0.00459548
108,0.9942,0.00463543
109,0.994197,0.00465462
110,0.994194,0.00468359
111,0.99419,0.00471319
112,0.994188,0.00473177
113,0.994185,0.00475394
114,0.994182,0.00477377
115,0.99418,0.00479178
116,0.994176,0.00482588
117,0.994172,0.00486137
118,0.994168,0.00489513
119,0.994164,0.00492871
120,0.994162,0.00494725
121,0.99416,0.00496466
122,0.994157,0.00499506
123,0.994155,0.00501058
124,0.994152,0.00503756
125,0.99415,0.00506044
126,0.994148,0.00507997
127,0.994145,0.00510846
128,0.99414,0.00514959
129,0.994137,0.00517831
130,0.994135,0.00519977
131,0.994132,0.00523515
132,0.994128,0.00526776
133,0.994125,0.00530125
134,0.994123,0.00531993
135,0.994121,0.00534277
136,0.994119,0.00536323
137,0.994118,0.00538064
138,0.994115,0.00540446
139,0.994114,0.00542074
140,0.994111,0.00544637
141,0.994109,0.00547378
142,0.994106,0.0055005
143,0.994103,0.00553924
144,0.9941,0.00557586
145,0.994099,0.00558835
146,0.994096,0.00561681
147,0.994094,0.00564384
148,0.994091,0.00566977
149,0.994088,0.00570577
150,0.994086,0.00573441
151,0.994084,0.0057574
152,0.994082,0.00578591
153,0.994079,0.00582119
154,0.994078,0.00583204
155,0.994075,0.0058661
156,0.994072,0.00590608
157,0.994069,0.00593809
158,0.994068,0.00596022
159,0.994066,0.00598581
160,0.994064,0.00600998
161,0.994062,0.00603087
162,0.994061,0.00604994
163,0.994058,0.0060888
164,0.994056,0.0061153
165,0.994054,0.00614399
166,0.994052,0.0061683
167,0.99405,0.00619902
168,0.994048,0.00622159
169,0.994047,0.00623992
170,0.994043,0.00628327
171,0.994042,0.00631131
172,0.99404,0.00633184
173,0.994038,0.00635837
174,0.994035,0.00639844
175,0.994034,0.0064247
176,0.994032,0.00645379
177,0.99403,0.00648669
178,0.994028,0.00651417
179,0.994027,0.00652768
180,0.994025,0.00656114
181,0.994022,0.00659736
182,0.99402,0.00662796
183,0.994019,0.00664609
184,0.994018,0.00667079
185,0.994016,0.00669379
186,0.994014,0.00672289
187,0.994013,0.00675064
188,0.99401,0.00678804
189,0.994008,0.00682953
190,0.994006,0.00685009
191,0.994004,0.00688534
192,0.994002,0.00692143
193,0.994001,0.00694004
194,0.994,0.00696208
195,0.993997,0.00700926
196,0.993996,0.00702818
197,0.993993,0.00707224
198,0.993992,0.0071061
199,0.993991,0.00712403
200,0.993989,0.00715528
201,0.993986,0.00720504
202,0.993984,0.00724475
203,0.993982,0.00727074
204,0.993981,0.00729897
205,0.99398,0.00732081
206,0.993978,0.00734365
207,0.993977,0.007367
208,0.993975,0.0074026
209,0.993973,0.00743439
210,0.993972,0.00746326
211,0.993971,0.007488
212,0.993969,0.00751947
213,0.993967,0.00755936
214,0.993966,0.00757107
215,0.993964,0.00761064
216,0.993962,0.00765041
217,0.993961,0.00768159
218,0.993959,0.00770338
219,0.993958,0.00773163
220,0.993956,0.0077791
221,0.993954,0.00780795
222,0.993953,0.00783415
223,0.993951,0.00787801
224,0.993949,0.00791169
225,0.993948,0.00793514
226,0.993946,0.00797057
227,0.993945,0.00800037
228,0.993943,0.0080326
229,0.993942,0.00805389
230,0.993941,0.00808859
231,0.993939,0.00812861
232,0.993938,0.00815049
233,0.993935,0.00820464
234,0.993933,0.00824938
235,0.993931,0.00828358
236,0.99393,0.00830366
237,0.993929,0.00834069
238,0.993927,0.00837773
239,0.993926,0.00839986
240,0.993924,0.0084369
241,0.993923,0.00847742
242,0.993921,0.00851305
243,0.99392,0.00854075
244,0.993918,0.00857399
245,0.993917,0.00860702
246,0.993915,0.00863995
247,0.993914,0.00867418
248,0.993912,0.00871163
249,0.99391,0.00876095
250,0.993909,0.00879701
251,0.993907,0.00882368
252,0.993906,0.00885596
253,0.993905,0.00887355
254,0.993904,0.00891426
255,0.993902,0.00894879
256,0.9939,0.00900284
257,0.993898,0.00904341
258,0.993897,0.0090687
259,0.993896,0.00910102
260,0.993895,0.00913015
261,0.993894,0.00915886
262,0.993892,0.00920866
263,0.99389,0.0092379
264,0.993889,0.00926138
265,0.993888,0.00930415
266,0.993886,0.00935742
267,0.993885,0.00937656
268,0.993883,0.00941903
269,0.993882,0.00944999
270,0.99388,0.00950251
271,0.993879,0.00953517
272,0.993877,0.00958166
273,0.993875,0.00962606
274,0.993874,0.00966635
275,0.993873,0.00968664
276,0.993871,0.00973424
277,0.99387,0.0097556
278,0.993868,0.00981225
279,0.993866,0.00985765
280,0.993865,0.00990776
281,0.993863,0.00994482
282,0.993862,0.00996653
283,0.993861,0.0100027
284,0.99386,0.0100385
285,0.993859,0.0100616
286,0.993857,0.0101145
287,0.993856,0.010158
288,0.993855,0.0101818
289,0.993853,0.0102337
290,0.993852,0.0102699
291,0.993851,0.0102945
292,0.993849,0.0103316
293,0.993848,0.0103722
294,0.993846,0.0104294
295,0.993844,0.0104802
296,0.993844,0.0104969
297,0.993842,0.0105458
298,0.993841,0.0105715
299,0.99384,0.0106073
300,0.993838,0.0106443
301,0.993837,0.010691
302,0.993835,0.010747
303,0.993833,0.0108163
304,0.993831,0.0108588
305,0.99383,0.0108898
306,0.993829,0.0109252
307,0.993827,0.0109777
308,0.993826,0.011013
309,0.993825,0.011045
310,0.993823,0.0110981
311,0.993822,0.0111302
312,0.993821,0.0111599
313,0.99382,0.0111988
314,0.993818,0.0112473
315,0.993817,0.0112732
316,0.993816,0.0113219
317,0.993814,0.01137
318,0.993813,0.011418
319,0.993811,0.0114628
320,0.99381,0.0114935
321,0.993809,0.011537
322,0.993808,0.0115787
323,0.993807,0.0116137
324,0.993805,0.0116763
325,0.993803,0.0117149
326,0.993802,0.0117549
327,0.9938,0.0118177
328,0.993799,0.0118654
329,0.993798,0.0118932
330,0.993797,0.0119356
331,0.993796,0.0119706
332,0.993795,0.0120023
333,0.993793,0.0120439
334,0.993791,0.0121069
335,0.99379,0.0121501
336,0.993789,0.0121905
337,0.993788,0.012219
338,0.993787,0.0122749
339,0.993786,0.0122985
340,0.993784,0.0123483
341,0.993783,0.0123867
342,0.993782,0.0124189
343,0.993781,0.0124646
344,0.99378,0.0125094
345,0.993778,0.012549
346,0.993777,0.0125889
347,0.993777,0.0126121
348,0.993775,0.0126574
349,0.993774,0.0126887
350,0.993773,0.0127218
351,0.993772,0.0127691
352,0.993771,0.0128182
353,0.99377,0.0128418
354,0.993768,0.0128972
355,0.993767,0.0129301
