Tolerance,Required Steps
0.9,1
0.9,1
0.854145,1
0.810626,2
0.769325,3
0.730128,4
0.692928,6
0.657623,11
0.812436,4
0.771042,10
0.731758,18
0.850125,13
0.875403,14
0.940642,3
0.992892,1
0.998255,1
