Iteration,rel. Discrepancy,Norm
0,1,0
1,0.948661,0.0198425
2,0.889161,0.044466
3,0.821077,0.0754647
4,0.803447,0.0848952
5,0.784503,0.099301
6,0.783412,0.100286
7,0.775256,0.109753
8,0.771627,0.115189
9,0.767741,0.122277
