Iteration,rel. Discrepancy,Norm
119,0.607856,0.616632
120,0.607588,0.618332
121,0.607172,0.620992
122,0.606305,0.626581
123,0.605933,0.629002
124,0.605644,0.630894
125,0.605146,0.634177
126,0.60415,0.64081
127,0.603798,0.643176
128,0.603111,0.647839
129,0.602827,0.649782
130,0.602493,0.652077
131,0.601988,0.655563
132,0.601523,0.658801
133,0.60126,0.660643
134,0.600238,0.667867
135,0.599863,0.670548
136,0.599167,0.675555
137,0.59836,0.68144
138,0.597941,0.684513
139,0.597186,0.690113
140,0.596799,0.692997
141,0.596362,0.69629
142,0.595447,0.703226
143,0.59482,0.708037
144,0.594313,0.711955
145,0.593901,0.715161
146,0.593399,0.719084
147,0.592882,0.723157
148,0.592285,0.727889
149,0.591722,0.732387
150,0.591258,0.736115
151,0.590421,0.742897
152,0.590076,0.745714
153,0.589262,0.752403
154,0.588524,0.758534
155,0.587824,0.764385
156,0.587194,0.769701
157,0.587058,0.770856
158,0.586739,0.773559
159,0.58623,0.777903
160,0.584963,0.788828
161,0.58476,0.790593
162,0.584225,0.795277
163,0.583834,0.798715
164,0.5836,0.800773
165,0.582986,0.806212
166,0.582548,0.81011
167,0.581467,0.819835
168,0.581203,0.822222
169,0.580569,0.827999
170,0.579964,0.833545
171,0.579549,0.837366
172,0.579068,0.84182
173,0.578454,0.84754
174,0.577719,0.854431
175,0.577163,0.859674
176,0.576642,0.86462
177,0.575669,0.873915
178,0.575457,0.875956
179,0.575115,0.879257
180,0.57479,0.882395
181,0.57415,0.888617
182,0.573564,0.894338
183,0.572663,0.903209
184,0.572125,0.90854
185,0.571838,0.911393
186,0.570785,0.921921
187,0.570573,0.924055
188,0.569831,0.931547
189,0.569311,0.936835
190,0.56859,0.944194
191,0.568238,0.947811
192,0.567843,0.951868
193,0.567525,0.95515
194,0.567093,0.959627
195,0.566433,0.966484
196,0.565944,0.971589
197,0.565224,0.97914
198,0.564417,0.987662
199,0.563977,0.992329
200,0.563197,1.00064
201,0.562744,1.0055
202,0.562402,1.00916
203,0.561645,1.01733
204,0.560808,1.02639
205,0.55975,1.03794
206,0.559575,1.03986
207,0.559236,1.04357
208,0.558424,1.05252
209,0.558064,1.0565
210,0.557203,1.06606
211,0.556544,1.07341
212,0.555831,1.08139
213,0.555231,1.08813
214,0.554921,1.09163
215,0.554046,1.10152
216,0.553734,1.10507
217,0.552234,1.1222
218,0.551975,1.12517
219,0.551639,1.12903
220,0.551246,1.13356
221,0.550478,1.14242
222,0.550212,1.14551
223,0.549843,1.14978
224,0.548995,1.15965
225,0.548238,1.16851
226,0.547576,1.17627
227,0.54732,1.17928
228,0.546791,1.1855
229,0.546505,1.18888
230,0.545235,1.20392
231,0.544231,1.21588
232,0.544041,1.21815
233,0.543695,1.22228
234,0.54326,1.22751
235,0.542029,1.24231
236,0.541656,1.24682
237,0.541393,1.25001
238,0.540924,1.25569
239,0.539968,1.26731
240,0.539391,1.27435
241,0.538727,1.28249
242,0.538156,1.28949
243,0.537364,1.29924
244,0.537032,1.30332
245,0.536321,1.3121
246,0.535999,1.31609
247,0.535544,1.32172
248,0.535275,1.32506
249,0.534685,1.33239
250,0.533883,1.34238
251,0.533264,1.35011
252,0.532496,1.35972
253,0.531856,1.36776
254,0.531181,1.37626
255,0.530439,1.38562
256,0.529675,1.39528
257,0.52913,1.40219
258,0.528766,1.40681
259,0.52855,1.40956
260,0.527862,1.41831
261,0.526996,1.42937
262,0.52632,1.43802
263,0.525885,1.44359
264,0.52561,1.44712
265,0.525304,1.45104
266,0.524686,1.459
267,0.52412,1.46629
268,0.523462,1.47478
269,0.522964,1.48122
270,0.522496,1.48728
271,0.521608,1.4988
272,0.521009,1.50659
273,0.520527,1.51287
274,0.519985,1.51993
275,0.51949,1.52638
276,0.519194,1.53025
277,0.517485,1.55264
278,0.517011,1.55887
279,0.516777,1.56196
280,0.516101,1.57086
281,0.515584,1.57767
282,0.51532,1.58116
283,0.514422,1.59302
284,0.513906,1.59986
285,0.513727,1.60223
286,0.513315,1.6077
287,0.512779,1.61481
288,0.511701,1.62917
289,0.511237,1.63536
290,0.510925,1.63952
291,0.510462,1.6457
292,0.509761,1.65509
293,0.509108,1.66383
294,0.508159,1.67657
295,0.508011,1.67856
296,0.507236,1.68899
297,0.506719,1.69596
298,0.506247,1.70232
299,0.505605,1.71098
300,0.505363,1.71424
301,0.504912,1.72035
302,0.50418,1.73025
303,0.503567,1.73857
304,0.502356,1.75501
305,0.502007,1.75975
306,0.50164,1.76474
307,0.501304,1.76932
308,0.500853,1.77547
309,0.500209,1.78426
310,0.499874,1.78883
311,0.499053,1.80006
312,0.498593,1.80635
313,0.49811,1.81297
314,0.497893,1.81595
315,0.497315,1.82388
316,0.496915,1.82938
317,0.496736,1.83184
318,0.495844,1.84412
