Tolerance,Required Steps
0.9,1
0.9,1
0.854145,1
0.810626,1
0.769325,1
0.730128,1
0.692928,2
0.657623,2
0.624117,2
0.592318,3
0.56214,5
0.533499,7
0.506317,12
0.711306,13
0.73278,16
0.782101,19
0.815689,21
0.83241,22
0.839187,26
0.866222,28
0.992941,2
