Iteration,rel. Discrepancy,rel. Norm,rel. Error
0,1.62833,0,1
1,1.27148,0.0422476,0.990183
2,0.938792,0.139387,1.00004
3,0.65485,0.298046,1.02965
4,0.475641,0.377335,1.02438
5,0.367673,0.446967,1.01192
6,0.26538,0.506316,0.984818
7,0.188534,0.591051,0.964673
8,0.185391,0.593258,0.964414
9,0.16165,0.626157,0.952896
10,0.140943,0.661579,0.934317
11,0.113804,0.720708,0.928831
12,0.092534,0.753405,0.935453
13,0.077956,0.777547,0.932411
14,0.0733012,0.784678,0.927672
15,0.0672064,0.7847,0.9273
16,0.0649542,0.795268,0.920671
17,0.0587985,0.794262,0.919614
18,0.0593408,0.797455,0.914093
19,0.0606943,0.796332,0.908312
20,0.0536025,0.79367,0.905675
21,0.051178,0.797095,0.902731
22,0.0458735,0.796196,0.901677
23,0.0467045,0.802849,0.898668
24,0.0431237,0.802065,0.897097
25,0.0444831,0.808802,0.89365
26,0.037529,0.808641,0.892845
27,0.035735,0.811063,0.89322
28,0.0324406,0.822155,0.892527
29,0.0315857,0.821213,0.88497
30,0.0292061,0.822129,0.882364
31,0.0297753,0.823859,0.870955
32,0.0266018,0.823832,0.87057
33,0.0251076,0.823496,0.865951
34,0.0236216,0.823908,0.859313
35,0.0223219,0.825538,0.847127
36,0.0207836,0.825903,0.847011
37,0.0201107,0.827403,0.837195
38,0.0193036,0.82746,0.837074
39,0.0185463,0.8288,0.832608
40,0.0180713,0.829456,0.829061
41,0.0178364,0.830404,0.822367
42,0.0168958,0.830436,0.822203
43,0.0165042,0.831328,0.818524
44,0.015952,0.832298,0.81409
45,0.0160602,0.833272,0.806395
46,0.0144022,0.833327,0.806187
47,0.0140232,0.83362,0.800456
48,0.0131398,0.833488,0.795892
49,0.0126327,0.833035,0.785957
50,0.0115976,0.833259,0.785922
51,0.0110256,0.832456,0.778285
52,0.0102257,0.832295,0.771396
53,0.010003,0.832405,0.771172
54,0.00999348,0.832358,0.771038
